repayment_id,customer_id,payment_date,payment_amount,payment_delay_days
801812,101193,"2025-02-05 14:16:23.314112",776.37,0
801813,100770,"2025-09-04 14:16:23.314113",10129.16,10
801814,101832,"2025-11-13 14:16:23.314114",17046.00,0
801815,101328,"2025-11-19 14:16:23.314115",5332.79,0
801816,100594,"2024-12-27 14:16:23.314117",14021.77,15
801817,100081,"2025-08-21 14:16:23.314118",11164.65,0
801818,101316,"2025-11-14 14:16:23.314119",6170.50,15
801819,101371,"2025-04-02 14:16:23.314120",6072.97,5
801820,100222,"2025-01-30 14:16:23.314121",1928.89,5
801821,100774,"2025-01-02 14:16:23.314122",10956.17,5
801822,100878,"2025-02-08 14:16:23.314124",9277.75,0
801823,101061,"2025-01-03 14:16:23.314125",6143.75,0
801824,100441,"2025-08-08 14:16:23.314126",19423.43,0
801825,101156,"2025-01-11 14:16:23.314127",16460.26,5
801826,100572,"2025-05-31 14:16:23.314128",10736.54,0
801827,100594,"2025-08-27 14:16:23.314129",10673.23,10
801828,101228,"2025-09-12 14:16:23.314130",4275.43,0
801829,100934,"2025-02-10 14:16:23.314131",13157.98,30
801830,100027,"2025-12-12 14:16:23.314132",19095.89,15
801831,100184,"2025-11-19 14:16:23.314133",18016.65,10
801832,101153,"2025-01-16 14:16:23.314135",2153.04,15
801833,100069,"2024-12-27 14:16:23.314136",1535.40,5
801834,100718,"2025-07-06 14:16:23.314137",19244.28,0
801835,100667,"2025-11-11 14:16:23.314139",4398.16,10
801836,100548,"2025-10-16 14:16:23.314140",11233.07,0
801837,100216,"2025-04-23 14:16:23.314141",1956.84,0
801838,101911,"2025-04-12 14:16:23.314142",16944.30,15
801839,100607,"2025-06-16 14:16:23.314143",2798.36,30
801840,101272,"2025-04-15 14:16:23.314144",13053.26,30
801841,100694,"2025-11-08 14:16:23.314145",1604.25,0
801842,100612,"2025-10-15 14:16:23.314146",3555.10,5
801843,100739,"2025-05-09 14:16:23.314147",10486.75,0
801844,100471,"2025-08-18 14:16:23.314148",1390.86,15
801845,101361,"2025-08-09 14:16:23.314149",4314.45,0
801846,100384,"2025-02-22 14:16:23.314150",3155.36,30
801847,100002,"2025-08-15 14:16:23.314151",1291.21,15
801848,100582,"2025-11-23 14:16:23.314153",19434.44,0
801849,100096,"2025-02-10 14:16:23.314154",9278.24,15
801850,100596,"2024-12-21 14:16:23.314155",17249.25,15
801851,101933,"2025-11-12 14:16:23.314156",7485.34,30
801852,100750,"2025-09-01 14:16:23.314157",1330.54,0
801853,100687,"2025-06-15 14:16:23.314158",14065.25,10
801854,101828,"2025-09-06 14:16:23.314159",1255.71,30
801855,100642,"2025-11-29 14:16:23.314160",11279.25,15
801856,101530,"2025-06-14 14:16:23.314161",3212.68,10
801857,100688,"2025-04-28 14:16:23.314162",13580.93,15
801858,100612,"2025-09-15 14:16:23.314163",17907.73,30
801859,101463,"2025-05-01 14:16:23.314164",19137.39,15
801860,101752,"2024-12-28 14:16:23.314165",10791.64,10
801861,100699,"2025-08-12 14:16:23.314167",10887.72,10
801862,101269,"2025-02-06 14:16:23.314168",1246.44,30
801863,100352,"2025-02-17 14:16:23.314169",15512.58,30
801864,101021,"2025-04-03 14:16:23.314170",19146.06,30
801865,101292,"2025-01-04 14:16:23.314171",9045.57,15
801866,101918,"2025-04-20 14:16:23.314172",15977.00,10
801867,100180,"2025-08-25 14:16:23.314173",16050.40,0
801868,101841,"2025-07-19 14:16:23.314174",15821.17,0
801869,100476,"2025-08-24 14:16:23.314176",15294.28,10
801870,101426,"2025-03-31 14:16:23.314177",4694.39,10
801871,100665,"2025-04-13 14:16:23.314178",15152.78,0
801872,101204,"2025-06-11 14:16:23.314180",3315.71,30
801873,101080,"2025-05-11 14:16:23.314184",14393.81,0
801874,100421,"2025-04-06 14:16:23.314186",569.01,15
801875,100904,"2025-03-01 14:16:23.314188",18417.09,30
801876,101069,"2025-03-08 14:16:23.314190",16634.08,10
801877,100861,"2025-07-30 14:16:23.314192",13817.79,15
801878,100085,"2025-07-28 14:16:23.314194",2342.12,15
801879,100746,"2025-03-04 14:16:23.314196",16587.28,30
801880,101411,"2025-04-11 14:16:23.314198",17565.89,0
801881,101990,"2025-01-07 14:16:23.314199",13915.76,10
801882,100892,"2025-07-27 14:16:23.314202",19529.79,0
801883,100593,"2025-09-24 14:16:23.314204",2311.15,15
801884,100177,"2025-06-21 14:16:23.314206",14318.67,5
801885,101861,"2025-09-08 14:16:23.314208",10733.52,10
801886,101116,"2025-04-25 14:16:23.314210",3339.32,10
801887,101924,"2025-01-15 14:16:23.314212",13339.08,15
801888,101733,"2025-05-27 14:16:23.314214",16090.80,15
801889,101185,"2025-03-03 14:16:23.314216",3712.59,15
801890,101249,"2025-08-13 14:16:23.314218",15973.07,0
801891,100192,"2024-12-22 14:16:23.314219",2312.93,30
801892,101169,"2025-03-15 14:16:23.314220",12032.30,0
801893,101277,"2025-02-14 14:16:23.314221",16070.17,30
801894,100794,"2025-04-02 14:16:23.314222",3346.16,15
801895,101545,"2025-04-09 14:16:23.314223",11644.62,15
801896,100486,"2025-06-24 14:16:23.314224",8785.13,15
801897,100641,"2025-04-23 14:16:23.314226",12341.87,0
801898,100466,"2025-07-04 14:16:23.314227",8772.32,0
801899,100444,"2025-05-17 14:16:23.314228",5392.78,0
801900,100885,"2025-05-27 14:16:23.314229",5449.31,10
801901,101429,"2025-06-01 14:16:23.314230",17361.65,10
801902,101929,"2025-12-17 14:16:23.314231",3550.86,15
801903,101338,"2025-07-02 14:16:23.314232",2900.73,5
801904,100888,"2025-03-20 14:16:23.314233",2393.04,5
801905,100090,"2025-03-29 14:16:23.314235",1946.02,0
801906,101419,"2025-10-12 14:16:23.314236",782.60,15
801907,100062,"2025-01-03 14:16:23.314237",3627.91,15
801908,100014,"2025-08-22 14:16:23.314238",4258.18,10
801909,101777,"2025-09-23 14:16:23.314239",5759.62,0
801910,101982,"2025-04-27 14:16:23.314240",2918.77,0
801911,101014,"2025-01-30 14:16:23.314241",2336.04,5
801912,101728,"2025-04-04 14:16:23.314242",11058.80,0
801913,101445,"2025-12-01 14:16:23.314243",14514.39,0
801914,101896,"2025-10-06 14:16:23.314244",12788.65,15
801915,101239,"2025-07-10 14:16:23.314246",11355.77,0
801916,101797,"2025-05-11 14:16:23.314247",9090.99,0
801917,100732,"2025-06-19 14:16:23.314248",12862.61,0
801918,101157,"2024-12-19 14:16:23.314249",18086.40,0
801919,100293,"2025-04-13 14:16:23.314250",12734.66,0
801920,100815,"2025-09-02 14:16:23.314251",1686.79,0
801921,101550,"2025-09-08 14:16:23.314252",11623.17,10
801922,101351,"2025-02-20 14:16:23.314253",10722.18,15
801923,101564,"2025-04-05 14:16:23.314254",9314.45,0
801924,100257,"2025-01-16 14:16:23.314255",11591.51,5
801925,101866,"2025-02-14 14:16:23.314256",13616.04,15
801926,100712,"2025-03-15 14:16:23.314258",1226.57,10
801927,101935,"2025-07-09 14:16:23.314259",9863.92,0
801928,101465,"2025-01-19 14:16:23.314260",16435.95,5
801929,101623,"2025-10-30 14:16:23.314261",10850.16,0
801930,100161,"2025-02-16 14:16:23.314263",1823.23,15
801931,101021,"2025-07-01 14:16:23.314266",15613.86,0
801932,100426,"2025-09-17 14:16:23.314268",18855.97,0
801933,100023,"2025-03-24 14:16:23.314270",17110.96,0
801934,101264,"2025-05-02 14:16:23.314272",7570.09,0
801935,100997,"2025-01-02 14:16:23.314274",10929.06,0
801936,101125,"2025-04-12 14:16:23.314276",12030.59,0
801937,101304,"2025-05-04 14:16:23.314278",14458.07,5
801938,101448,"2025-06-05 14:16:23.314280",13488.34,15
801939,100628,"2025-07-29 14:16:23.314282",4381.89,30
801940,100544,"2025-06-17 14:16:23.314284",16939.25,0
801941,101899,"2025-05-17 14:16:23.314287",17059.06,0
801942,101789,"2025-10-10 14:16:23.314288",8384.86,30
801943,100298,"2025-11-02 14:16:23.314289",3052.84,30
801944,101040,"2025-12-03 14:16:23.314290",12367.05,10
801945,101030,"2025-01-09 14:16:23.314291",7466.57,0
801946,100954,"2025-08-04 14:16:23.314293",14957.12,0
801947,101562,"2025-08-18 14:16:23.314295",6655.31,0
801948,100547,"2025-06-17 14:16:23.314296",5628.49,0
801949,101426,"2025-03-26 14:16:23.314297",17420.35,10
801950,100270,"2025-06-02 14:16:23.314298",12508.50,30
801951,100069,"2025-06-28 14:16:23.314299",2176.84,30
801952,101208,"2025-08-30 14:16:23.314300",13942.58,0
801953,100227,"2025-09-04 14:16:23.314301",15178.30,0
801954,101092,"2025-03-06 14:16:23.314302",5086.47,30
801955,101588,"2025-06-26 14:16:23.314304",19369.30,5
801956,100236,"2024-12-23 14:16:23.314305",7770.74,10
801957,100196,"2025-01-30 14:16:23.314306",18841.19,10
801958,101537,"2024-12-19 14:16:23.314307",6225.53,30
801959,101130,"2025-10-18 14:16:23.314308",12379.32,10
801960,101169,"2025-03-29 14:16:23.314309",10592.61,5
801961,101183,"2025-01-31 14:16:23.314310",19847.09,0
801962,101262,"2025-03-20 14:16:23.314312",8462.93,15
801963,100368,"2025-07-13 14:16:23.314313",3996.17,5
801964,101149,"2025-05-09 14:16:23.314314",16747.57,30
801965,101180,"2025-08-25 14:16:23.314315",1319.86,10
801966,100816,"2025-04-08 14:16:23.314316",17756.64,0
801967,101491,"2025-02-13 14:16:23.314317",2656.50,10
801968,101490,"2025-10-16 14:16:23.314318",11654.24,30
801969,100883,"2025-10-18 14:16:23.314319",14411.60,0
801970,100719,"2025-04-06 14:16:23.314320",7058.31,0
801971,100714,"2025-10-02 14:16:23.314321",16972.46,0
801972,101339,"2025-09-19 14:16:23.314324",12077.25,10
801973,100638,"2025-03-05 14:16:23.314325",8205.54,0
801974,100795,"2025-03-02 14:16:23.314326",6844.59,0
801975,100341,"2025-03-21 14:16:23.314327",2684.16,0
801976,100154,"2025-08-03 14:16:23.314328",12987.09,15
801977,100976,"2025-03-18 14:16:23.314330",7598.84,0
801978,101159,"2025-11-08 14:16:23.314331",6750.93,0
801979,100455,"2025-06-27 14:16:23.314332",19023.99,0
801980,101686,"2025-08-31 14:16:23.314333",5819.55,0
801981,100031,"2025-08-09 14:16:23.314334",17593.02,0
801982,101003,"2025-07-17 14:16:23.314335",19510.47,0
801983,101038,"2024-12-26 14:16:23.314336",16543.43,5
801984,101882,"2025-10-07 14:16:23.314337",880.58,0
801985,100127,"2025-01-26 14:16:23.314338",17438.17,10
801986,101402,"2025-12-13 14:16:23.314339",4661.60,15
801987,101987,"2025-05-19 14:16:23.314341",7388.91,5
801988,100423,"2025-03-10 14:16:23.314342",19835.87,0
801989,100095,"2025-06-29 14:16:23.314343",8397.07,0
801990,101336,"2025-02-27 14:16:23.314344",13269.28,30
801991,100814,"2025-05-18 14:16:23.314345",6559.02,0
801992,100612,"2025-09-20 14:16:23.314346",7703.86,5
801993,101141,"2025-10-08 14:16:23.314347",12153.69,0
801994,100521,"2025-01-18 14:16:23.314348",18991.57,10
801995,101975,"2025-07-02 14:16:23.314350",6007.88,0
801996,101140,"2025-02-07 14:16:23.314351",5323.64,0
801997,101371,"2025-06-03 14:16:23.314352",1012.35,0
801998,101203,"2025-09-13 14:16:23.314353",4441.12,0
801999,100223,"2025-02-02 14:16:23.314354",5617.04,0
802000,101247,"2025-11-29 14:16:23.314355",1726.08,0
802001,100247,"2025-07-16 14:16:23.314357",11490.37,0
802002,101277,"2025-09-15 14:16:23.314358",2971.91,0
802003,101342,"2025-10-26 14:16:23.314359",10465.99,0
802004,101970,"2024-12-30 14:16:23.314360",4185.14,5
802005,100974,"2025-12-07 14:16:23.314361",18746.65,0
802006,101861,"2025-09-04 14:16:23.314362",6488.40,15
802007,100648,"2025-12-08 14:16:23.314363",2312.11,30
802008,100741,"2025-05-11 14:16:23.314364",16805.01,5
802009,100861,"2025-01-10 14:16:23.314365",8339.71,0
802010,101576,"2025-11-28 14:16:23.314366",16492.36,0
802011,100551,"2025-07-24 14:16:23.314367",6593.55,30
802012,100783,"2025-01-08 14:16:23.314368",10250.74,5
802013,101787,"2025-04-07 14:16:23.314369",9184.47,15
802014,101048,"2025-08-10 14:16:23.314370",11379.17,0
802015,100137,"2025-04-15 14:16:23.314371",8332.20,5
802016,100925,"2025-07-25 14:16:23.314372",10187.64,0
802017,100008,"2025-09-27 14:16:23.314375",13746.89,15
802018,101831,"2025-12-16 14:16:23.314376",8586.31,0
802019,100568,"2025-02-18 14:16:23.314377",13845.89,5
802020,100301,"2025-04-14 14:16:23.314378",14428.89,0
802021,100630,"2025-11-01 14:16:23.314379",15104.07,10
802022,101798,"2025-09-30 14:16:23.314380",9683.27,0
802023,100170,"2025-08-16 14:16:23.314381",573.91,10
802024,100883,"2025-01-07 14:16:23.314382",15193.47,0
802025,100511,"2025-09-27 14:16:23.314383",18227.16,0
802026,101919,"2025-03-16 14:16:23.314385",13226.05,30
802027,101967,"2025-11-16 14:16:23.314386",10728.67,30
802028,100368,"2025-03-18 14:16:23.314387",11412.03,15
802029,101534,"2025-07-25 14:16:23.314388",12995.83,15
802030,100374,"2025-03-13 14:16:23.314389",19971.23,5
802031,101895,"2025-09-03 14:16:23.314390",1710.09,30
802032,100203,"2025-07-13 14:16:23.314391",913.07,10
802033,100056,"2025-09-16 14:16:23.314392",19301.28,0
802034,100656,"2025-04-16 14:16:23.314393",9089.26,0
802035,101048,"2025-01-11 14:16:23.314394",12440.90,0
802036,101646,"2025-07-22 14:16:23.314396",15192.10,15
802037,101414,"2025-02-17 14:16:23.314397",14970.88,0
802038,101078,"2025-08-11 14:16:23.314398",13120.29,15
802039,100146,"2025-11-26 14:16:23.314399",9701.88,10
802040,100976,"2025-10-23 14:16:23.314400",11733.53,0
802041,101567,"2025-11-10 14:16:23.314401",14728.10,10
802042,101110,"2025-11-29 14:16:23.314402",17090.88,0
802043,101004,"2025-06-07 14:16:23.314403",2982.43,0
802044,101695,"2025-09-16 14:16:23.314404",5920.19,5
802045,100921,"2025-05-17 14:16:23.314405",8253.10,15
802046,100071,"2025-06-26 14:16:23.314407",13477.22,0
802047,101557,"2025-02-07 14:16:23.314408",8215.59,0
802048,100749,"2025-04-06 14:16:23.314409",5158.26,10
802049,101718,"2025-04-08 14:16:23.314410",1146.29,15
802050,100952,"2025-11-03 14:16:23.314411",16928.90,30
802051,100135,"2025-05-17 14:16:23.314412",8669.21,15
802052,101069,"2025-05-12 14:16:23.314413",6919.97,15
802053,100516,"2025-11-20 14:16:23.314414",10851.11,10
802054,101035,"2025-02-05 14:16:23.314416",2896.94,0
802055,100026,"2025-04-01 14:16:23.314417",8248.49,0
802056,100083,"2025-05-24 14:16:23.314418",15159.82,0
802057,101930,"2025-03-12 14:16:23.314419",14854.29,0
802058,100547,"2025-08-11 14:16:23.314420",15551.98,5
802059,101075,"2025-07-03 14:16:23.314421",9614.63,15
802060,101665,"2025-05-01 14:16:23.314422",7693.82,0
802061,100073,"2025-01-01 14:16:23.314423",16713.09,0
802062,100489,"2025-07-04 14:16:23.314425",3879.18,0
802063,101478,"2025-09-14 14:16:23.314426",14640.19,10
802064,101271,"2025-10-03 14:16:23.314427",17814.97,5
802065,100011,"2025-04-15 14:16:23.314428",6079.97,5
802066,101590,"2025-06-30 14:16:23.314429",4357.01,0
802067,101359,"2025-02-17 14:16:23.314431",10494.23,30
802068,101277,"2025-05-12 14:16:23.314432",4719.62,10
802069,100670,"2025-02-27 14:16:23.314433",17479.99,10
802070,100602,"2025-01-06 14:16:23.314435",5266.13,0
802071,100671,"2025-03-13 14:16:23.314438",6622.34,15
802072,101001,"2025-04-08 14:16:23.314440",17824.18,0
802073,100831,"2025-08-07 14:16:23.314442",4509.62,10
802074,101127,"2025-04-26 14:16:23.314444",17753.29,0
802075,100602,"2025-07-06 14:16:23.314446",4591.16,0
802076,100314,"2025-03-22 14:16:23.314448",18280.21,30
802077,100792,"2025-06-07 14:16:23.314450",6694.02,30
802078,101895,"2025-03-17 14:16:23.314452",5301.57,30
802079,101988,"2025-07-13 14:16:23.314454",9805.20,0
802080,100067,"2025-11-04 14:16:23.314459",7699.86,15
802081,101524,"2025-06-14 14:16:23.314462",4434.12,0
802082,101195,"2025-08-08 14:16:23.314463",7097.90,0
802083,101706,"2025-07-12 14:16:23.314464",14407.97,30
802084,101166,"2025-04-15 14:16:23.314465",16722.06,5
802085,101932,"2025-02-24 14:16:23.314466",16504.86,10
802086,101760,"2025-10-03 14:16:23.314467",15257.94,30
802087,100196,"2025-12-10 14:16:23.314468",605.99,0
802088,101733,"2025-10-01 14:16:23.314469",8818.78,0
802089,101196,"2025-09-02 14:16:23.314471",3794.96,0
802090,100664,"2025-11-08 14:16:23.314472",1932.78,0
802091,101688,"2025-09-04 14:16:23.314473",14849.70,30
802092,100521,"2025-07-18 14:16:23.314474",15972.86,0
802093,100189,"2025-02-03 14:16:23.314475",16385.02,15
802094,100011,"2025-10-21 14:16:23.314476",17861.06,0
802095,100962,"2025-01-25 14:16:23.314477",12005.94,0
802096,101052,"2025-09-22 14:16:23.314478",19963.53,0
802097,100988,"2025-06-27 14:16:23.314479",9932.59,0
802098,100554,"2024-12-24 14:16:23.314480",17728.23,0
802099,100087,"2025-07-17 14:16:23.314482",2702.34,10
802100,100855,"2025-02-23 14:16:23.314483",3404.01,15
802101,100472,"2025-12-11 14:16:23.314484",12011.81,0
802102,100110,"2025-10-23 14:16:23.314485",2920.63,30
802103,101904,"2025-10-11 14:16:23.314486",1968.36,5
802104,100420,"2025-02-21 14:16:23.314487",4323.26,15
802105,100068,"2025-02-13 14:16:23.314488",15856.97,5
802106,100118,"2025-07-25 14:16:23.314489",18585.43,0
802107,100778,"2025-03-15 14:16:23.314490",7002.61,0
802108,101447,"2025-04-02 14:16:23.314491",19507.74,0
802109,101898,"2025-07-14 14:16:23.314493",16286.23,0
802110,100246,"2025-05-16 14:16:23.314497",4909.10,5
802111,100830,"2025-07-03 14:16:23.314499",11929.24,15
802112,100021,"2025-02-05 14:16:23.314501",19644.97,10
802113,100398,"2025-07-02 14:16:23.314503",17051.32,15
802114,101928,"2025-10-06 14:16:23.314505",7585.50,5
802115,101521,"2025-03-22 14:16:23.314507",6473.30,0
802116,100325,"2025-10-02 14:16:23.314509",16475.46,5
802117,101215,"2025-10-22 14:16:23.314511",11208.72,0
802118,100601,"2025-01-02 14:16:23.314513",3687.13,0
802119,100645,"2025-09-10 14:16:23.314515",6892.73,10
802120,100351,"2025-07-08 14:16:23.314517",13405.35,10
802121,100810,"2025-01-06 14:16:23.314519",3486.60,15
802122,100403,"2025-03-18 14:16:23.314521",14124.97,5
802123,100636,"2025-03-16 14:16:23.314523",14343.61,15
802124,101890,"2025-01-08 14:16:23.314525",5779.55,30
802125,101450,"2025-11-22 14:16:23.314527",8261.60,30
802126,100701,"2025-10-23 14:16:23.314530",18741.29,0
802127,100322,"2025-11-17 14:16:23.314533",15108.93,5
802128,100593,"2025-11-18 14:16:23.314534",15862.31,30
802129,100226,"2025-11-24 14:16:23.314535",10567.17,10
802130,100179,"2025-09-13 14:16:23.314536",4656.23,15
802131,100969,"2025-07-13 14:16:23.314537",12029.49,0
802132,101891,"2025-08-19 14:16:23.314538",15556.03,30
802133,101501,"2025-07-17 14:16:23.314539",575.72,0
802134,101945,"2024-12-25 14:16:23.314540",2718.64,0
802135,100989,"2025-09-27 14:16:23.314541",9748.74,5
802136,101438,"2024-12-22 14:16:23.314542",9025.32,0
802137,100950,"2025-02-11 14:16:23.314543",19654.52,0
802138,100835,"2025-01-20 14:16:23.314544",2296.98,5
802139,101336,"2025-03-16 14:16:23.314546",6811.88,30
802140,100663,"2025-08-14 14:16:23.314547",16394.65,0
802141,101984,"2025-03-09 14:16:23.314548",12442.34,5
802142,100153,"2025-08-16 14:16:23.314549",11451.48,0
802143,101840,"2025-09-28 14:16:23.314550",14953.42,15
802144,100732,"2025-01-17 14:16:23.314551",1279.67,0
802145,100805,"2025-03-14 14:16:23.314552",18976.09,30
802146,101059,"2025-06-20 14:16:23.314553",4229.65,15
802147,100121,"2025-02-12 14:16:23.314555",2095.83,0
802148,100181,"2025-07-09 14:16:23.314556",7109.59,0
802149,101928,"2025-01-28 14:16:23.314557",14195.95,30
802150,101449,"2024-12-22 14:16:23.314558",5013.92,0
802151,101631,"2025-12-06 14:16:23.314559",1472.29,15
802152,101127,"2025-08-10 14:16:23.314561",1619.55,0
802153,101105,"2025-03-12 14:16:23.314564",5503.25,5
802154,100535,"2025-01-08 14:16:23.314566",3137.84,10
802155,101703,"2025-01-01 14:16:23.314569",7762.45,30
802156,100337,"2025-08-15 14:16:23.314571",3874.93,30
802157,100102,"2025-06-29 14:16:23.314572",7214.13,30
802158,101287,"2025-08-06 14:16:23.314574",9167.50,0
802159,100230,"2025-01-01 14:16:23.314576",14979.51,5
802160,101205,"2025-11-09 14:16:23.314578",4934.29,0
802161,100626,"2025-06-23 14:16:23.314580",9763.74,5
802162,100778,"2025-03-13 14:16:23.314582",16399.43,30
802163,100874,"2025-12-13 14:16:23.314584",19734.36,0
802164,101250,"2025-10-25 14:16:23.314586",11367.47,15
802165,100727,"2025-02-11 14:16:23.314588",8930.25,10
802166,101523,"2025-03-27 14:16:23.314591",12814.90,0
802167,100972,"2025-09-27 14:16:23.314593",9982.77,0
802168,100862,"2025-05-11 14:16:23.314596",3712.75,5
802169,100889,"2025-01-21 14:16:23.314597",9459.22,0
802170,101975,"2025-04-21 14:16:23.314598",19592.46,15
802171,101534,"2025-09-15 14:16:23.314599",12988.36,30
802172,101948,"2024-12-20 14:16:23.314600",6026.93,0
802173,101833,"2025-10-10 14:16:23.314601",18969.35,0
802174,101797,"2025-12-12 14:16:23.314602",8077.34,0
802175,100002,"2025-05-26 14:16:23.314603",8107.37,15
802176,101499,"2025-12-02 14:16:23.314604",12523.69,10
802177,101353,"2025-10-19 14:16:23.314605",11594.99,0
802178,101889,"2025-07-29 14:16:23.314606",6163.51,0
802179,101344,"2025-03-04 14:16:23.314607",9608.07,10
802180,100907,"2024-12-26 14:16:23.314608",6984.00,30
