customer_id,transaction_category,category_spend,category_transactions
100905,"online shopping",3572.38,2
101035,travel,1411.37,1
100027,grocery,22281.49,2
100387,fuel,0.71,1
101315,groceries,14291.97,1
101910,electronics,372.15,1
100249,"online shopping",7410.66,2
100097,dining,17024.68,3
101838,electronics,2752.31,1
101062,entertainment,2702.46,3
101061,travel,3473.64,2
101323,electronics,1634.69,2
100178,utilities,278.97,1
100891,"online shopping",13254.56,1
101492,entertainment,2189.59,3
101305,utilities,10206.70,2
100749,dining,329.93,1
101187,grocery,883.76,1
100452,entertainment,1174.02,1
101792,groceries,3517.61,1
100308,entertainment,427.08,1
100292,"online shopping",9336.62,1
101793,"online shopping",5618.86,1
100248,dining,1141.13,1
100244,dining,10319.57,2
100250,travel,3141.93,1
100122,entertainment,8062.97,2
100985,fuel,1549.73,1
101704,electronics,5281.54,2
100500,entertainment,4205.68,1
100686,utilities,8934.75,1
101739,dining,5679.55,1
101860,grocery,8417.77,1
101089,utilities,2850.07,1
101850,travel,61.06,1
100835,travel,5963.28,1
100058,electronics,6548.58,1
101521,entertainment,7895.46,3
101396,groceries,13382.32,1
100265,utilities,5170.81,2
101676,entertainment,3657.17,2
100235,electronics,10220.52,1
100897,grocery,1835.44,1
100217,fuel,6596.69,1
101837,"online shopping",12016.07,1
101673,fuel,8336.68,1
101429,dining,3863.96,2
101767,grocery,2261.10,1
101624,electronics,1276.80,1
100974,entertainment,19885.59,2
100588,entertainment,2974.73,1
101671,fuel,8003.19,1
101492,"online shopping",6129.99,1
101133,entertainment,1649.61,2
100352,grocery,806.46,1
100090,fuel,2479.76,2
101905,entertainment,3713.60,1
101941,travel,2694.93,1
101437,utilities,3979.44,1
100701,travel,1540.73,1
100072,"online shopping",804.17,1
100684,travel,2591.13,2
101570,groceries,4426.88,2
100721,"online shopping",628.18,1
101321,travel,1771.40,1
101668,groceries,837.60,1
101306,electronics,3804.37,1
101528,entertainment,11164.22,2
101221,entertainment,6079.35,3
101055,travel,833.09,1
100647,entertainment,5702.89,3
100759,dining,22932.40,2
101364,travel,742.67,1
101357,groceries,6042.63,2
100142,entertainment,11156.12,2
100948,"online shopping",3242.56,2
100043,fuel,6104.20,1
100031,groceries,1915.64,1
101766,entertainment,4007.89,2
100490,grocery,3234.63,2
100159,dining,14554.45,3
100844,groceries,2689.39,2
101230,entertainment,5673.93,2
100017,grocery,10832.06,2
101605,grocery,16.45,1
100671,dining,1630.77,2
100231,entertainment,1719.65,1
101683,dining,3596.58,1
101888,fuel,415.80,1
100754,fuel,4625.48,1
101357,grocery,8.92,1
100148,groceries,12646.24,1
100622,entertainment,4795.01,2
101431,entertainment,2705.24,2
100913,groceries,7868.45,1
101679,groceries,10932.79,2
101752,utilities,1559.09,1
100673,electronics,2653.49,1
101627,travel,1959.64,1
100173,dining,1308.09,1
101866,fuel,10235.40,1
100414,fuel,670.56,1
101531,"online shopping",2831.57,1
101176,utilities,5573.35,1
101140,utilities,984.74,1
101688,entertainment,4821.26,2
101105,travel,4541.69,2
100517,groceries,4421.29,1
101261,entertainment,7401.54,4
101607,travel,3074.92,1
100978,entertainment,1772.63,1
101009,utilities,2751.78,1
101349,grocery,3035.62,1
100589,travel,4559.70,2
100066,travel,131005.00,1
101199,fuel,1373.87,2
101856,groceries,5172.87,2
101501,electronics,3692.25,1
100062,grocery,7073.12,3
100402,grocery,4272.10,1
101781,grocery,2836.93,2
100191,groceries,4897.74,1
101352,grocery,1247.81,1
100877,electronics,49.37,1
100945,dining,23894.16,4
101086,travel,217.27,1
101320,entertainment,13950.36,5
100244,"online shopping",11334.87,1
100518,groceries,3267.93,1
100771,grocery,439.98,1
101624,fuel,982.94,1
101200,entertainment,1484.85,1
101227,utilities,13902.44,1
101669,travel,22697.04,2
101617,dining,7590.11,1
101556,travel,2336.70,1
100910,"online shopping",7361.86,2
101151,entertainment,4603.01,1
101217,entertainment,7362.18,1
100183,groceries,602.96,1
100246,grocery,207.34,1
101896,"online shopping",1268.70,1
100323,dining,217.74,1
100159,utilities,1901.06,1
100705,dining,2634.42,2
100621,entertainment,5464.73,1
100065,electronics,1565.25,1
100929,entertainment,11110.07,3
100282,dining,1992.08,1
101083,utilities,200.72,1
100117,fuel,7934.93,2
100422,entertainment,3373.49,2
100555,travel,1134.73,1
101745,dining,4032.18,2
100035,dining,7138.55,2
100530,entertainment,12615.77,2
101324,electronics,6404.88,1
101747,fuel,1936.02,1
101942,entertainment,19305.42,2
101757,entertainment,72.76,1
101240,groceries,224.95,1
101758,dining,503.62,1
101946,dining,455.86,1
100097,groceries,2529.84,2
101479,grocery,5319.53,2
100530,fuel,11384.28,1
101832,"online shopping",2275.31,2
100537,grocery,4082.03,1
101051,travel,5707.03,2
101599,entertainment,1748.35,1
101347,travel,4469.45,1
101246,travel,3137.29,1
100079,entertainment,4994.03,1
100562,travel,753.33,1
101481,"online shopping",4403.70,2
100613,"online shopping",3893.30,1
100175,groceries,775.75,2
100521,utilities,5149.92,1
101772,entertainment,11099.21,4
101480,entertainment,1415.40,2
101123,fuel,220.24,1
101913,groceries,20224.87,3
101763,"online shopping",9545.93,2
101426,"online shopping",95.54,1
100575,dining,59.40,1
101403,entertainment,7711.00,2
100530,electronics,24041.25,2
100331,utilities,913.60,1
100652,groceries,1085.58,1
101112,utilities,435.14,1
101627,dining,17225.69,3
100510,dining,3292.74,2
100041,dining,17365.57,2
100884,"online shopping",4513.25,1
101830,electronics,1159.94,1
101412,entertainment,11130.77,2
100080,"online shopping",3983.77,1
100401,grocery,7239.40,2
100106,"online shopping",59.76,1
101134,entertainment,11444.96,2
101300,groceries,10633.45,2
101237,utilities,2432.98,2
101841,dining,1556.65,1
100505,groceries,2177.79,1
101144,travel,12252.78,4
101841,"online shopping",369.45,1
100719,groceries,8048.18,2
101985,entertainment,9436.76,1
101394,dining,1050.42,1
100256,utilities,5833.35,2
101720,dining,6941.87,2
101821,utilities,2338.56,1
101898,groceries,3372.97,1
101203,dining,5105.11,1
100932,travel,3834.14,1
101622,"online shopping",2608.90,2
100018,fuel,3456.62,2
101069,fuel,36881.80,1
100450,grocery,730.41,1
101079,entertainment,1063.55,1
100740,fuel,2467.81,1
101680,entertainment,6715.87,2
101115,groceries,1992.02,1
100736,travel,1045.68,2
100078,electronics,14040.97,2
101685,groceries,5313.87,1
101896,groceries,701.73,3
100282,"online shopping",10009.48,1
101334,travel,417.97,1
100996,entertainment,5332.76,2
101339,"online shopping",15490.41,2
101179,entertainment,4273.75,2
100887,dining,2290.98,1
100467,entertainment,259.92,1
101944,utilities,6883.78,2
100852,electronics,148.65,1
100461,utilities,3151.45,3
100853,utilities,7837.34,2
100116,grocery,8501.50,1
101689,fuel,4999.92,1
100363,utilities,4697.12,2
101866,travel,22378.07,3
101734,entertainment,1653.15,1
101936,entertainment,24123.16,3
101798,grocery,2842.40,1
100183,travel,11796.58,1
101983,entertainment,6987.31,3
100659,entertainment,2749.70,2
101189,fuel,497.31,1
100074,"online shopping",7724.76,1
101771,travel,5017.14,2
100825,electronics,935.76,1
101295,fuel,3251.14,2
101714,dining,4142.92,2
100502,travel,4522.88,1
100794,fuel,4710.31,2
101586,"online shopping",734.35,1
100586,travel,4310.08,1
101366,"online shopping",7159.82,2
100699,electronics,1762.32,1
100843,dining,2325.82,2
101274,fuel,3870.51,1
101831,grocery,7699.69,1
100834,dining,4230.33,1
100763,electronics,4957.35,1
100357,grocery,2427.50,1
101884,grocery,1318.16,1
101518,electronics,10538.88,3
100481,grocery,813.11,1
100979,entertainment,7369.93,1
101873,grocery,5438.57,1
101101,electronics,4217.04,2
100977,grocery,11641.28,2
101537,"online shopping",10885.27,2
101344,utilities,1233.99,1
101811,groceries,558.57,1
100289,entertainment,9108.44,2
100751,travel,2496.57,2
101994,electronics,6440.41,1
101498,electronics,5503.63,1
100022,entertainment,1697.63,1
100171,fuel,10627.08,1
100907,fuel,2176.47,1
100797,entertainment,12362.03,2
100854,dining,9788.01,2
101216,fuel,5640.45,1
100680,entertainment,5062.84,3
100915,"online shopping",5411.65,2
100842,entertainment,5036.85,2
100482,electronics,64.44,1
100131,"online shopping",10585.81,2
101116,utilities,3234.50,1
101786,electronics,884.07,1
101545,groceries,2958.37,1
101586,entertainment,7907.06,1
100860,fuel,12696.80,2
100293,utilities,2129.15,1
100640,entertainment,545.95,1
100248,grocery,2176.94,1
101872,entertainment,2944.46,2
101618,travel,16738.87,3
101440,entertainment,6099.55,3
101166,entertainment,18841.10,4
101260,entertainment,756.57,1
100286,electronics,1881.82,1
100276,electronics,8822.48,3
100386,travel,3372.32,1
100449,grocery,1641.17,1
100290,travel,2256.14,1
100442,utilities,6762.57,1
100655,grocery,5086.84,2
101207,travel,5515.70,1
101068,dining,3728.08,1
101778,grocery,1498.71,1
100826,entertainment,13275.29,3
101969,groceries,2983.85,2
101291,entertainment,1300.19,1
100475,"online shopping",1644.12,1
100252,fuel,3652.41,1
101419,travel,20468.86,4
100288,electronics,5977.98,2
101235,"online shopping",6790.24,1
101712,fuel,2198.80,1
100020,electronics,2238.19,1
100315,utilities,1006.88,1
100563,utilities,3220.93,1
101461,dining,4397.33,2
101446,travel,3521.07,1
101968,fuel,5006.38,1
100122,electronics,3666.27,1
100873,grocery,6379.30,1
101635,groceries,3675.68,2
100213,utilities,21457.86,2
101945,dining,396.10,1
100838,grocery,1994.63,1
100646,fuel,2586.80,1
100967,entertainment,2221.53,1
101853,dining,5236.60,1
100729,groceries,988.46,2
100599,entertainment,9713.14,2
100791,utilities,4737.21,1
100039,travel,8087.95,1
101355,utilities,2877.11,2
100647,electronics,3107.22,1
100181,utilities,4362.77,1
100770,grocery,757.19,1
101717,utilities,6487.51,2
101556,fuel,1409.02,2
100431,fuel,3357.61,2
101966,utilities,508.49,1
101747,grocery,5164.06,1
100508,entertainment,6684.22,2
100446,electronics,1722.08,1
100527,utilities,604.83,1
101225,entertainment,1824.66,2
100874,dining,5663.61,2
101753,fuel,1684.16,1
101156,groceries,3581.86,2
101162,fuel,8541.94,1
100668,grocery,1007.38,1
101516,utilities,4422.02,3
100069,groceries,3928.20,2
100815,utilities,5363.97,2
101770,travel,6296.51,1
101083,entertainment,24704.87,4
101275,entertainment,15758.60,4
100445,grocery,2912.37,2
101025,grocery,18320.65,1
101771,entertainment,5403.30,1
101359,fuel,8031.07,2
100018,groceries,3145.02,1
100560,entertainment,7359.89,3
101101,fuel,16593.31,1
100471,dining,979.09,1
100027,dining,13494.44,2
100559,fuel,8478.79,1
100607,dining,5954.57,1
101188,utilities,423.97,1
100457,"online shopping",14425.21,3
101900,"online shopping",3997.04,1
101199,dining,8132.15,2
101608,fuel,2360.40,1
100983,electronics,1468.20,2
100867,travel,2994.27,1
101015,travel,402.66,1
100668,fuel,2442.37,1
100825,"online shopping",2762.68,2
100815,"online shopping",147.56,1
100278,entertainment,5840.46,2
101002,entertainment,5650.34,2
101542,dining,2903.12,1
100108,groceries,974.87,1
100323,groceries,1059.29,1
101229,entertainment,108.48,1
101257,groceries,10917.74,3
101961,travel,24899.86,1
101963,electronics,1528.99,1
100481,electronics,8740.40,2
100921,dining,2496.33,1
101430,dining,9815.45,1
101532,"online shopping",1369.53,1
101892,entertainment,23612.44,1
100519,"online shopping",13386.41,1
101076,grocery,7575.72,1
101421,utilities,1815.00,1
101222,grocery,6362.20,1
100390,grocery,1166.30,1
101672,electronics,16993.48,3
100770,"online shopping",2767.18,1
101869,groceries,6887.97,1
100912,travel,358.95,1
101195,travel,3293.28,1
100085,groceries,3034.57,1
100557,travel,862.88,1
100857,dining,231.97,1
101516,dining,5112.12,1
101933,utilities,2678.47,2
101544,groceries,152.01,1
101650,entertainment,1051.81,1
100665,dining,266.69,1
100842,travel,844.84,1
101104,electronics,3513.89,1
101407,groceries,5958.72,1
100294,"online shopping",3738.78,1
100644,groceries,3957.24,2
101585,travel,413.62,1
100534,groceries,5259.34,1
101401,electronics,446.18,1
100087,dining,1591.92,4
101647,"online shopping",10416.22,2
100110,"online shopping",1419.01,1
100583,electronics,1653.08,1
101177,grocery,214.44,1
101592,utilities,1306.09,1
100768,entertainment,2495.26,2
101179,utilities,3386.33,1
101648,groceries,8777.19,2
101341,groceries,10822.89,1
101582,grocery,5379.39,2
100237,"online shopping",9941.26,1
100333,travel,7939.36,2
101505,utilities,10942.28,2
101722,fuel,4815.49,3
101694,travel,2490.18,1
101733,entertainment,1205.32,1
100381,groceries,1239.24,1
100688,electronics,1826.21,2
100260,grocery,9014.60,3
101822,groceries,475.26,1
101316,entertainment,9838.52,2
101358,utilities,9162.75,2
100654,electronics,7148.65,1
100819,"online shopping",3603.41,1
100708,travel,4036.04,3
100475,travel,962.14,1
100554,utilities,14621.56,2
101477,fuel,404.66,1
100662,fuel,2429.60,1
101319,electronics,4012.65,1
100574,dining,986.70,1
100641,utilities,12170.89,1
101790,travel,6724.19,2
100462,electronics,9427.22,1
101237,groceries,6135.74,2
100584,entertainment,6563.49,3
100942,dining,76.24,1
100615,entertainment,2331.32,3
100271,groceries,5283.84,1
101850,grocery,3387.76,1
101261,utilities,2706.85,1
101326,fuel,1631.50,1
101907,travel,831.86,1
100669,groceries,1747.38,2
100620,utilities,738.16,1
100520,travel,1515.93,1
101344,"online shopping",2568.83,1
100058,utilities,800.32,1
101381,travel,12818.32,1
100703,fuel,279.87,1
100890,utilities,4923.62,1
100435,electronics,17797.96,2
100145,dining,2645.89,1
100858,dining,15052.69,5
101375,dining,13733.34,1
101593,utilities,8997.26,1
101712,electronics,12509.83,2
101823,entertainment,282.62,1
101583,travel,10718.56,1
100437,dining,7173.88,2
100867,fuel,11407.78,2
100099,electronics,1189.16,1
100724,dining,3099.48,1
100479,entertainment,2400.80,1
100414,dining,3121.83,1
100164,"online shopping",2653.50,1
101935,dining,3799.90,2
101965,groceries,5124.13,2
101325,"online shopping",926.37,1
100973,entertainment,7900.91,1
101144,entertainment,10488.27,1
101240,"online shopping",3408.24,1
100572,travel,4158.27,2
100813,entertainment,3654.95,2
100178,entertainment,4314.51,2
101725,groceries,2250.98,1
100162,fuel,3144.66,2
100592,grocery,3835.62,2
101005,entertainment,18927.67,2
101193,grocery,14450.22,2
100300,travel,5188.11,2
100373,travel,1688.58,1
100202,entertainment,2044.32,2
100046,travel,320.91,1
100462,grocery,1452.40,1
101693,electronics,6372.45,1
100407,"online shopping",10446.79,2
100426,grocery,2452.72,1
100316,"online shopping",1041.58,2
101502,fuel,9466.11,1
100420,entertainment,8886.30,2
101292,"online shopping",24929.29,2
101504,entertainment,12588.51,4
101734,dining,3849.70,2
100262,fuel,341.19,1
101449,entertainment,670.89,1
100165,dining,1890.57,1
101715,fuel,4429.78,2
101727,entertainment,3410.81,1
100396,electronics,5305.60,1
101239,entertainment,4045.39,2
100795,electronics,7463.57,2
100106,electronics,12936.64,2
100097,electronics,617.17,1
101903,dining,5780.22,2
101522,utilities,10425.88,2
101253,travel,1368.82,1
101280,dining,1102.06,1
100042,entertainment,688.60,2
100241,"online shopping",1784.81,1
101577,entertainment,8060.95,4
100094,fuel,5400.44,1
101969,entertainment,1944.87,2
101789,utilities,5980.57,1
100187,electronics,398.50,1
100384,utilities,2486.16,2
100818,fuel,2236.82,2
101423,dining,5354.43,4
101529,utilities,2559.95,1
101190,fuel,3787.16,2
101806,entertainment,3.37,1
101148,grocery,477.39,1
100086,electronics,913.26,1
101844,electronics,277.85,1
101680,"online shopping",2730.76,1
100344,fuel,5781.51,2
101783,groceries,56.38,1
101897,utilities,16830.09,3
100517,dining,3291.39,2
101054,groceries,4649.74,1
101732,grocery,8815.47,1
101767,"online shopping",1628.33,1
100295,grocery,5233.71,2
100413,"online shopping",3526.60,1
101860,travel,1919.12,1
101995,"online shopping",238.56,1
100134,grocery,2245.03,1
100524,entertainment,1530.10,1
101008,"online shopping",2796.29,1
100003,groceries,494.21,2
100177,grocery,4508.78,1
100745,"online shopping",5424.97,1
100258,entertainment,4484.35,2
100651,utilities,955.10,2
101818,entertainment,11293.90,2
101740,utilities,6597.89,2
100543,electronics,557.11,1
100802,entertainment,4527.32,1
100482,entertainment,5467.18,2
100233,entertainment,13955.42,2
100693,"online shopping",4270.15,1
101169,"online shopping",788.64,1
100561,"online shopping",1511.32,1
100429,grocery,1806.66,2
100431,"online shopping",6713.75,3
101638,entertainment,2128.36,2
101568,grocery,41.78,1
100496,groceries,1935.05,1
100982,grocery,9443.92,2
101112,"online shopping",8992.11,1
101434,groceries,2087.20,1
100896,"online shopping",972.90,1
100826,"online shopping",4143.76,1
101264,fuel,9212.59,2
100777,groceries,7423.98,1
100222,dining,9582.29,1
101771,"online shopping",8667.76,1
101688,grocery,97.18,1
100467,grocery,18818.37,2
100568,entertainment,1869.31,2
101345,electronics,7603.76,1
100374,utilities,2034.12,1
100526,"online shopping",39.39,1
100268,electronics,3893.91,1
100625,fuel,9711.94,1
101011,travel,345.19,1
101677,electronics,835.32,1
101649,groceries,1214.21,1
100449,dining,348.38,1
101892,groceries,8896.27,1
101391,entertainment,1330.85,1
100821,entertainment,20209.86,1
100254,entertainment,5504.07,2
101291,electronics,3614.97,1
100125,utilities,13245.64,3
101416,entertainment,6190.65,2
100761,electronics,10591.64,1
100798,travel,182.72,1
101357,entertainment,672.81,1
100564,grocery,22902.45,2
101391,groceries,2201.75,2
101578,groceries,2070.91,1
101701,grocery,9848.53,2
101577,dining,10068.39,1
101915,fuel,16217.46,3
100455,utilities,2297.65,1
101711,fuel,316.57,1
101090,utilities,8876.10,2
101089,entertainment,4320.31,1
100616,grocery,4023.69,1
100399,grocery,416.14,1
100286,grocery,351.40,1
101909,"online shopping",10846.86,2
100283,entertainment,499.44,1
101539,dining,3306.33,1
100649,dining,4026.84,1
100236,dining,674.48,1
100814,"online shopping",776.86,1
100413,travel,2930.22,1
101955,fuel,2946.48,2
100008,"online shopping",1228.70,1
100419,groceries,1214.96,2
100347,entertainment,3738.95,1
100660,utilities,69.20,1
100575,"online shopping",9298.41,3
101902,fuel,1196.17,1
100379,entertainment,518.67,1
100698,electronics,9721.27,1
101250,entertainment,15880.20,2
