transaction_id,customer_id,transaction_date,transaction_category,transaction_amount
902349,100684,2024-12-20 14:16:23.260265,grocery,7180.36
902350,101997,2025-12-08 14:16:23.260266,entertainment,7589.32
902351,100612,2025-10-22 14:16:23.260267,Online Shopping,2851.88
902352,100185,2025-06-02 14:16:23.260269,Fuel,244.34
902353,100695,2025-07-10 14:16:23.260270,Electronics,2266.37
902354,101973,2025-03-30 14:16:23.260271,ENTERTAINMENT,828.13
902355,100214,2025-04-09 14:16:23.260272,Online Shopping,2042.56
902356,101274,2025-08-21 14:16:23.260273,Online Shopping,4507.34
902357,100215,2025-09-29 14:16:23.260274,Utilities,3854.44
902358,100028,2025-08-16 14:16:23.260275,Electronics,5299.32
902359,100101,2025-02-08 14:16:23.260276,Travel,2265.42
902360,100122,2025-10-07 14:16:23.260277,Travel,2502.39
902361,100053,2025-07-03 14:16:23.260278,Electronics,9604.1
902362,101306,2025-03-09 14:16:23.260279,Dining,3491.1
902363,101637,2025-11-12 14:16:23.260280,Electronics,4817.77
902364,101140,2025-02-09 14:16:23.260281,ENTERTAINMENT,3822.65
902365,100615,2025-06-26 14:16:23.260282,Electronics,3580.5
902366,100556,2025-06-02 14:16:23.260284,Dining,8568.34
902367,100113,2025-08-24 14:16:23.260285,Dining,1542.84
902368,100854,2025-02-06 14:16:23.260286,Groceries,1953.26
902369,101566,2025-05-12 14:16:23.260287,grocery,1671.72
902370,100675,2025-10-13 14:16:23.260288,Dining,5071.53
902371,100976,2025-03-28 14:16:23.260289,Dining,7098.48
902372,100700,2025-08-06 14:16:23.260290,ENTERTAINMENT,1548.37
902373,101316,2025-08-21 14:16:23.260291,Dining,537.45
902374,101218,2025-08-18 14:16:23.260292,Utilities,2385.0
902375,100291,2025-01-31 14:16:23.260293,Groceries,14545.7
902376,101910,2025-09-22 14:16:23.260294,Utilities,797.15
902377,100260,2025-03-04 14:16:23.260295,Fuel,2105.19
902378,101965,2025-08-03 14:16:23.260297,entertainment,1108.14
902379,101230,2025-10-26 14:16:23.260298,Groceries,8959.26
902380,100563,2025-05-27 14:16:23.260299,grocery,2801.92
902381,100048,2025-01-04 14:16:23.260300,Travel,3025.8
902382,101029,2025-10-28 14:16:23.260301,entertainment,29.03
902383,100378,2025-01-25 14:16:23.260302,grocery,3702.29
902384,101417,2025-11-08 14:16:23.260303,entertainment,1280.27
902385,101909,2025-04-12 14:16:23.260304,Electronics,2521.21
902386,100223,2025-05-14 14:16:23.260305,Electronics,2650.54
902387,101046,2025-06-22 14:16:23.260306,entertainment,3139.63
902388,101007,2025-11-09 14:16:23.260307,grocery,6071.3
902389,100656,2025-06-18 14:16:23.260308,Electronics,1243.04
902390,100109,2025-05-08 14:16:23.260309,ENTERTAINMENT,1035.76
902391,100723,2025-07-07 14:16:23.260310,Groceries,5560.45
902392,101835,2025-04-28 14:16:23.260311,Electronics,4439.4
902393,100552,2025-06-08 14:16:23.260313,Travel,894.9
902394,101422,2025-09-24 14:16:23.260314,Travel,2.93
902395,101195,2025-04-19 14:16:23.260315,Fuel,3837.48
902396,101005,2025-06-28 14:16:23.260316,Travel,598.5
902397,100697,2025-11-11 14:16:23.260317,Utilities,11012.64
902398,100725,2025-09-22 14:16:23.260318,entertainment,3245.8
902399,100305,2025-08-11 14:16:23.260319,entertainment,6631.81
902400,101587,2025-06-07 14:16:23.260320,entertainment,5732.82
902401,101605,2025-02-02 14:16:23.260321,Groceries,2855.96
902402,101731,2025-11-05 14:16:23.260322,Utilities,2019.07
902403,100958,2024-12-27 14:16:23.260323,Fuel,2403.68
902404,100953,2025-07-12 14:16:23.260324,grocery,5685.73
902405,101174,2025-09-04 14:16:23.260325,Dining,3580.16
902406,101451,2025-05-03 14:16:23.260327,Electronics,806.1
902407,100620,2025-05-15 14:16:23.260328,Groceries,3289.85
902408,101490,2025-03-29 14:16:23.260329,Dining,1815.22
902409,100629,2025-10-30 14:16:23.260330,Dining,221.4
902410,100876,2024-12-31 14:16:23.260331,ENTERTAINMENT,1680.3
902411,101630,2025-08-17 14:16:23.260332,ENTERTAINMENT,903.89
902412,101791,2025-02-18 14:16:23.260333,grocery,6383.21
902413,100555,2025-11-23 14:16:23.260334,Groceries,388.26
902414,101971,2025-08-09 14:16:23.260335,entertainment,1565.42
902415,100066,2025-05-08 14:16:23.260336,Dining,4161.7
902416,101179,2025-09-10 14:16:23.260337,Dining,7968.94
902417,100834,2024-12-31 14:16:23.260338,Electronics,1429.56
902418,100205,2025-03-03 14:16:23.260340,Fuel,3263.81
902419,100785,2025-06-04 14:16:23.260344,Groceries,1637.46
902420,100154,2025-08-31 14:16:23.260346,Electronics,793.63
902421,101714,2025-01-04 14:16:23.260348,Utilities,1379.37
902422,101532,2025-05-12 14:16:23.260350,grocery,3536.16
902423,101595,2025-03-29 14:16:23.260352,ENTERTAINMENT,4409.92
902424,101097,2025-05-24 14:16:23.260354,Fuel,1620.49
902425,101072,2025-02-02 14:16:23.260356,entertainment,579.26
902426,100782,2025-09-27 14:16:23.260358,Utilities,526.08
902427,101490,2025-11-23 14:16:23.260359,Fuel,5861.05
902428,100584,2025-06-15 14:16:23.260361,Electronics,3707.27
902429,100707,2025-12-10 14:16:23.260363,Utilities,4557.23
902430,101934,2025-08-16 14:16:23.260365,Travel,2344.75
902431,100178,2025-07-22 14:16:23.260367,Fuel,2139.32
902432,101071,2025-09-11 14:16:23.260369,Online Shopping,830.13
902433,101095,2025-05-16 14:16:23.260371,grocery,645.16
902434,100112,2025-09-08 14:16:23.260373,Online Shopping,584.97
902435,100756,2025-05-14 14:16:23.260376,Dining,16807.83
902436,100896,2025-04-03 14:16:23.260377,Groceries,6019.18
902437,101926,2024-12-27 14:16:23.260379,Electronics,3443.46
902438,100820,2025-12-07 14:16:23.260380,Groceries,844.59
902439,100158,2025-10-20 14:16:23.260381,entertainment,1441.91
902440,100785,2025-04-12 14:16:23.260382,Fuel,1511.97
902441,101803,2025-07-31 14:16:23.260383,ENTERTAINMENT,2273.12
902442,101839,2025-01-17 14:16:23.260386,ENTERTAINMENT,1918.62
902443,101053,2025-11-10 14:16:23.260387,Travel,9521.48
902444,101120,2025-08-18 14:16:23.260388,Online Shopping,4465.52
902445,100250,2025-10-14 14:16:23.260389,ENTERTAINMENT,297.19
902446,101542,2025-07-25 14:16:23.260390,Utilities,1561.77
902447,101115,2025-02-19 14:16:23.260391,Dining,499.36
902448,100112,2025-08-15 14:16:23.260393,Travel,1146.63
902449,100258,2025-02-09 14:16:23.260394,Fuel,11170.52
902450,100106,2025-06-10 14:16:23.260395,grocery,4275.86
902451,100574,2025-03-30 14:16:23.260396,grocery,27.59
902452,101413,2024-12-22 14:16:23.260399,Groceries,1395.73
902453,100990,2025-02-25 14:16:23.260403,grocery,2021.26
902454,101381,2025-06-19 14:16:23.260405,Groceries,3228.97
902455,101806,2025-07-12 14:16:23.260407,Dining,2424.1
902456,101222,2024-12-30 14:16:23.260409,Dining,253.14
902457,100426,2025-02-13 14:16:23.260411,ENTERTAINMENT,2536.58
902458,101501,2025-03-06 14:16:23.260413,grocery,488.46
902459,100858,2025-07-09 14:16:23.260415,Groceries,2563.06
902460,101872,2025-03-30 14:16:23.260417,Dining,988.59
902461,101526,2025-05-15 14:16:23.260419,Travel,544.98
902462,101681,2025-06-20 14:16:23.260421,ENTERTAINMENT,1188.49
902463,100917,2025-09-18 14:16:23.260423,Electronics,367.29
902464,101596,2025-12-01 14:16:23.260425,ENTERTAINMENT,1169.18
902465,101143,2025-08-15 14:16:23.260427,grocery,7059.15
902466,101596,2025-04-02 14:16:23.260429,Online Shopping,1284.4
902467,101332,2024-12-28 14:16:23.260431,ENTERTAINMENT,2223.54
902468,101561,2025-05-18 14:16:23.260433,Groceries,2567.5
902469,100626,2025-04-23 14:16:23.260435,Dining,687.29
902470,100474,2025-06-21 14:16:23.260438,Dining,2040.54
902471,100551,2025-06-29 14:16:23.260439,grocery,6710.18
902472,100343,2025-07-28 14:16:23.260440,grocery,293.84
902473,100627,2025-02-04 14:16:23.260441,Online Shopping,8965.64
902474,100135,2025-04-18 14:16:23.260442,grocery,7170.88
902475,100276,2025-04-30 14:16:23.260443,Groceries,6778.66
902476,101834,2025-06-29 14:16:23.260444,grocery,774.63
902477,101556,2025-03-16 14:16:23.260445,Electronics,2317.9
902478,101922,2025-10-02 14:16:23.260446,Travel,3351.31
902479,100030,2025-02-18 14:16:23.260448,Groceries,368.57
902480,100246,2025-01-21 14:16:23.260449,Online Shopping,2848.43
902481,100410,2025-10-30 14:16:23.260450,Travel,6414.98
902482,100026,2025-04-14 14:16:23.260451,Dining,9651.48
902483,100072,2025-03-10 14:16:23.260452,ENTERTAINMENT,1141.65
902484,101976,2025-03-06 14:16:23.260453,Fuel,1192.51
902485,101120,2025-11-16 14:16:23.260454,Groceries,1104.99
902486,100672,2025-07-13 14:16:23.260455,grocery,583.05
902487,101369,2025-11-30 14:16:23.260456,Online Shopping,1971.8
902488,100475,2025-10-16 14:16:23.260458,Groceries,5371.27
902489,101323,2025-08-12 14:16:23.260459,Groceries,4357.86
902490,101322,2025-12-02 14:16:23.260460,Utilities,8070.24
902491,100286,2025-07-08 14:16:23.260461,Fuel,1538.79
902492,101908,2025-04-11 14:16:23.260462,Dining,2972.01
902493,101472,2025-08-03 14:16:23.260463,Dining,5091.54
902494,100211,2025-02-03 14:16:23.260464,Fuel,7995.69
902495,101099,2025-02-26 14:16:23.260465,Online Shopping,7188.33
902496,100400,2025-06-22 14:16:23.260466,grocery,2192.6
902497,100654,2025-05-03 14:16:23.260467,Fuel,8307.7
902498,101057,2025-06-21 14:16:23.260468,entertainment,2054.81
902499,100497,2025-10-07 14:16:23.260470,Dining,8159.61
902500,100847,2025-02-03 14:16:23.260471,Groceries,5251.58
902501,101539,2025-09-26 14:16:23.260472,Utilities,877.02
902502,101351,2025-08-04 14:16:23.260473,Online Shopping,9290.83
902503,100097,2025-05-14 14:16:23.260474,Online Shopping,971.9
902504,100365,2025-08-31 14:16:23.260475,Travel,8366.9
902505,101752,2025-08-21 14:16:23.260476,grocery,3341.78
902506,100462,2025-11-30 14:16:23.260477,Utilities,3852.6
902507,100027,2025-01-20 14:16:23.260478,Online Shopping,405.25
902508,100712,2025-07-17 14:16:23.260479,grocery,238.01
902509,101409,2025-12-07 14:16:23.260480,grocery,12084.57
902510,100272,2025-08-02 14:16:23.260481,ENTERTAINMENT,1438.05
902511,100825,2025-10-17 14:16:23.260482,Travel,6510.98
902512,101150,2025-10-08 14:16:23.260483,Travel,4266.51
902513,100201,2025-10-18 14:16:23.260484,Dining,3243.42
902514,101544,2025-08-08 14:16:23.260485,Travel,4045.47
902515,101310,2025-10-18 14:16:23.260486,Dining,327.73
902516,100449,2024-12-25 14:16:23.260488,Online Shopping,1860.95
902517,101111,2025-03-24 14:16:23.260489,Groceries,3269.49
902518,101341,2025-12-06 14:16:23.260490,Fuel,7075.77
902519,100018,2025-11-13 14:16:23.260491,grocery,4389.59
902520,101616,2025-10-28 14:16:23.260495,Online Shopping,1020.01
902521,101130,2025-11-05 14:16:23.260497,Online Shopping,14681.81
902522,101481,2025-05-04 14:16:23.260499,Groceries,3605.43
902523,100310,2025-08-29 14:16:23.260501,Online Shopping,2435.24
902524,100411,2025-01-30 14:16:23.260503,ENTERTAINMENT,5321.45
902525,100741,2025-12-03 14:16:23.260505,entertainment,3230.73
902526,100623,2025-06-24 14:16:23.260507,grocery,4332.42
902527,100731,2025-07-09 14:16:23.260509,Electronics,3360.24
902528,100634,2025-11-09 14:16:23.260510,Dining,689.62
902529,100497,2025-11-22 14:16:23.260512,Online Shopping,2743.48
902530,100243,2025-08-28 14:16:23.260514,Electronics,1164.87
902531,100689,2025-10-28 14:16:23.260516,Online Shopping,2956.24
902532,100576,2025-09-11 14:16:23.260518,grocery,469.37
902533,101403,2025-07-01 14:16:23.260520,Travel,923.72
902534,100514,2025-10-23 14:16:23.260522,Utilities,5789.11
902535,100206,2025-05-11 14:16:23.260524,entertainment,1818.77
902536,100947,2025-01-27 14:16:23.260532,Electronics,3920.69
902537,100393,2025-07-25 14:16:23.260534,Electronics,2410.99
902538,101044,2025-04-02 14:16:23.260536,Dining,1458.0
902539,101828,2025-08-11 14:16:23.260537,grocery,2392.4
902540,101550,2025-10-29 14:16:23.260538,Electronics,5881.39
902541,101366,2025-01-12 14:16:23.260539,grocery,1157.55
902542,100717,2025-01-26 14:16:23.260540,entertainment,1915.27
902543,101998,2025-11-28 14:16:23.260541,Electronics,792.32
902544,100201,2025-06-27 14:16:23.260542,ENTERTAINMENT,1514.15
902545,100119,2025-03-10 14:16:23.260543,Groceries,7573.22
902546,101672,2025-11-22 14:16:23.260544,Utilities,5391.69
902547,101835,2025-07-11 14:16:23.260546,Electronics,1637.27
902548,101830,2025-12-08 14:16:23.260547,Dining,497.06
902549,100388,2025-09-27 14:16:23.260548,Travel,1906.36
902550,101560,2025-04-06 14:16:23.260549,grocery,5170.18
902551,101847,2025-09-04 14:16:23.260550,Utilities,156.76
902552,100233,2025-07-31 14:16:23.260551,Fuel,4787.4
902553,101656,2025-05-30 14:16:23.260552,Electronics,3987.03
902554,100601,2025-01-08 14:16:23.260553,Fuel,233.92
902555,101343,2025-11-24 14:16:23.260555,Utilities,3533.65
902556,100711,2025-11-02 14:16:23.260556,Online Shopping,1241.65
902557,100981,2025-05-15 14:16:23.260557,grocery,683.01
902558,101203,2025-10-24 14:16:23.260558,Utilities,1700.79
902559,100856,2025-10-01 14:16:23.260559,ENTERTAINMENT,804.65
902560,101391,2025-07-12 14:16:23.260560,Fuel,6091.52
902561,100075,2025-01-08 14:16:23.260563,ENTERTAINMENT,4741.79
902562,100648,2025-03-21 14:16:23.260564,Utilities,13826.39
902563,100649,2025-07-23 14:16:23.260565,Fuel,2673.06
902564,100495,2025-11-10 14:16:23.260566,grocery,327.03
902565,101545,2025-08-29 14:16:23.260567,Fuel,1604.75
902566,101224,2025-12-03 14:16:23.260568,Dining,6384.35
902567,100829,2025-10-01 14:16:23.260569,Fuel,1769.64
902568,101369,2025-10-03 14:16:23.260571,Groceries,2128.73
902569,100482,2025-01-24 14:16:23.260572,Online Shopping,1858.43
902570,101242,2025-03-18 14:16:23.260573,grocery,939.31
902571,101083,2025-06-04 14:16:23.260574,Electronics,5320.8
902572,100990,2025-05-13 14:16:23.260575,Travel,696.97
902573,101682,2025-10-16 14:16:23.260576,Groceries,1583.64
902574,100618,2024-12-22 14:16:23.260577,ENTERTAINMENT,985.66
902575,100549,2025-11-16 14:16:23.260578,entertainment,2976.23
902576,100645,2025-04-29 14:16:23.260579,Online Shopping,3330.86
902577,101934,2025-08-30 14:16:23.260581,Online Shopping,2954.43
902578,101244,2025-07-06 14:16:23.260582,Dining,310.6
902579,101838,2025-06-07 14:16:23.260583,Fuel,3847.18
902580,101964,2025-12-11 14:16:23.260584,Dining,1699.07
902581,100501,2025-08-01 14:16:23.260585,Fuel,7367.63
902582,101156,2025-01-09 14:16:23.260586,Utilities,2610.07
902583,100845,2025-03-06 14:16:23.260587,ENTERTAINMENT,309.05
902584,100052,2025-02-20 14:16:23.260588,Fuel,32.41
902585,100449,2025-10-23 14:16:23.260589,ENTERTAINMENT,4243.34
902586,100061,2025-07-11 14:16:23.260590,ENTERTAINMENT,1790.87
902587,101046,2025-07-22 14:16:23.260591,entertainment,1188.85
902588,100043,2025-03-06 14:16:23.260592,Groceries,2074.52
902589,100819,2025-04-05 14:16:23.260594,Electronics,263.01
902590,101581,2025-08-01 14:16:23.260595,grocery,1741.44
902591,100658,2025-01-03 14:16:23.260596,Dining,1322.64
902592,100727,2025-01-28 14:16:23.260597,Utilities,5636.34
902593,100851,2025-03-01 14:16:23.260598,entertainment,672.68
902594,100046,2025-01-17 14:16:23.260599,grocery,4941.6
902595,101882,2025-06-14 14:16:23.260600,entertainment,2428.83
902596,100819,2025-01-29 14:16:23.260601,Fuel,299.03
902597,101047,2025-06-17 14:16:23.260602,Travel,12235.65
902598,101680,2025-02-14 14:16:23.260604,grocery,4637.67
902599,100088,2025-03-31 14:16:23.260605,grocery,1054.31
902600,101197,2025-02-11 14:16:23.260606,Utilities,3050.89
902601,101599,2025-01-08 14:16:23.260607,Dining,8056.79
902602,101142,2025-07-26 14:16:23.260608,Online Shopping,9347.99
902603,100734,2025-04-01 14:16:23.260609,entertainment,4597.71
902604,101691,2025-12-16 14:16:23.260611,entertainment,4552.59
902605,100177,2025-02-07 14:16:23.260612,Utilities,1136.96
902606,101018,2025-12-06 14:16:23.260613,Fuel,16035.75
902607,101855,2025-04-01 14:16:23.260614,Fuel,976.6
902608,101947,2024-12-21 14:16:23.260615,Travel,327.81
902609,101365,2025-07-02 14:16:23.260616,Dining,13261.25
902610,101591,2025-07-23 14:16:23.260617,Groceries,580.55
902611,101082,2025-06-01 14:16:23.260618,Electronics,2580.68
902612,100900,2025-02-09 14:16:23.260619,Utilities,2210.49
902613,100437,2025-10-09 14:16:23.260620,grocery,6598.31
902614,101451,2025-02-09 14:16:23.260621,Electronics,1768.46
902615,100425,2025-10-25 14:16:23.260622,Utilities,2441.32
902616,100967,2025-04-03 14:16:23.260623,Electronics,156.53
902617,101404,2025-01-01 14:16:23.260625,grocery,815.46
902618,100485,2025-11-20 14:16:23.260626,entertainment,6264.07
902619,101755,2024-12-20 14:16:23.260627,Utilities,2277.73
902620,101208,2025-08-20 14:16:23.260628,Groceries,919.01
902621,101582,2025-08-07 14:16:23.260629,Groceries,1611.06
902622,100459,2025-09-19 14:16:23.260630,Electronics,1174.62
902623,101912,2025-12-02 14:16:23.260631,Fuel,2843.5
902624,100920,2025-03-06 14:16:23.260632,ENTERTAINMENT,184.86
902625,101125,2025-03-09 14:16:23.260633,Fuel,891.99
902626,101579,2025-05-02 14:16:23.260634,ENTERTAINMENT,1534.58
902627,101038,2025-08-03 14:16:23.260636,grocery,9219.24
902628,100747,2025-02-26 14:16:23.260637,Fuel,3416.87
902629,101896,2025-05-05 14:16:23.260638,Dining,2455.92
902630,100050,2025-11-21 14:16:23.260639,Travel,741.08
902631,100308,2025-01-20 14:16:23.260640,Online Shopping,2856.4
902632,101057,2025-08-23 14:16:23.260641,Dining,9258.23
902633,101659,2025-09-20 14:16:23.260642,ENTERTAINMENT,2923.98
902634,101004,2025-09-02 14:16:23.260643,ENTERTAINMENT,630.19
902635,101612,2025-05-11 14:16:23.260644,grocery,20473.66
902636,101927,2025-05-09 14:16:23.260645,ENTERTAINMENT,2418.03
902637,100634,2025-08-18 14:16:23.260646,Travel,1347.53
902638,100204,2024-12-29 14:16:23.260647,Travel,2449.73
902639,100739,2025-11-15 14:16:23.260648,Dining,1071.37
902640,101093,2025-09-18 14:16:23.260649,ENTERTAINMENT,107.95
902641,101253,2025-06-17 14:16:23.260650,Online Shopping,7710.26
902642,101503,2025-04-04 14:16:23.260651,ENTERTAINMENT,1960.51
902643,100532,2025-12-05 14:16:23.260653,entertainment,4892.76
902644,100107,2025-11-24 14:16:23.260654,Utilities,12422.57
902645,100875,2025-01-27 14:16:23.260655,Electronics,3504.45
902646,101264,2025-11-14 14:16:23.260656,ENTERTAINMENT,4117.44
902647,100250,2025-04-15 14:16:23.260657,Dining,10041.29
902648,100134,2025-01-09 14:16:23.260658,Dining,2543.86
902649,101113,2025-11-29 14:16:23.260659,entertainment,1349.3
902650,101614,2025-11-18 14:16:23.260660,Dining,8901.14
902651,101463,2025-10-30 14:16:23.260661,Utilities,250.21
902652,100688,2025-06-21 14:16:23.260663,Dining,845.5
902653,101321,2025-05-06 14:16:23.260664,Groceries,1461.02
902654,100406,2025-10-01 14:16:23.260665,grocery,5333.2
902655,101331,2025-05-25 14:16:23.260666,ENTERTAINMENT,8198.33
902656,100101,2025-11-13 14:16:23.260667,Dining,2103.82
902657,101384,2025-04-12 14:16:23.260668,Travel,1179.68
902658,101870,2025-10-08 14:16:23.260669,Travel,1525.07
902659,101647,2024-12-19 14:16:23.260671,ENTERTAINMENT,3740.47
902660,100692,2025-02-11 14:16:23.260672,entertainment,601.94
902661,101639,2025-03-14 14:16:23.260673,grocery,2774.85
902662,101551,2025-07-19 14:16:23.260674,Utilities,3107.33
902663,101631,2025-05-05 14:16:23.260675,Utilities,4306.78
902664,101316,2025-04-19 14:16:23.260676,Dining,3241.29
902665,101169,2025-12-08 14:16:23.260677,Travel,356.94
902666,100403,2025-02-04 14:16:23.260678,Dining,4085.61
902667,100813,2025-10-31 14:16:23.260679,Online Shopping,76.96
902668,101025,2025-08-28 14:16:23.260680,Dining,1731.81
902669,101142,2025-05-28 14:16:23.260681,Dining,1888.87
902670,100854,2025-07-14 14:16:23.260683,Fuel,434.04
902671,101629,2025-01-09 14:16:23.260684,Utilities,34.67
902672,101214,2025-11-22 14:16:23.260685,Online Shopping,258.37
902673,101026,2025-02-13 14:16:23.260686,Fuel,2068.96
902674,100941,2025-07-05 14:16:23.260687,Electronics,962.16
902675,101020,2025-04-13 14:16:23.260688,Online Shopping,250.16
902676,101510,2025-03-31 14:16:23.260689,Electronics,1036.91
902677,101646,2025-03-29 14:16:23.260690,Dining,2633.82
902678,100176,2025-12-01 14:16:23.260691,ENTERTAINMENT,4743.67
902679,101280,2025-10-03 14:16:23.260692,Travel,1858.61
