repayment_id,customer_id,payment_date,payment_amount,payment_delay_days,severe_delay_flag
801621,101259,2025-11-06 14:16:23.313854,12739.36,5,False
801622,100921,2025-04-13 14:16:23.313856,18859.06,30,True
801623,101421,2025-08-30 14:16:23.313857,12194.77,15,False
801624,100319,2025-07-17 14:16:23.313858,4052.24,0,False
801625,101838,2025-06-04 14:16:23.313859,9938.99,30,True
801626,100531,2025-07-23 14:16:23.313860,13461.56,15,False
801627,100006,2025-05-22 14:16:23.313861,7797.36,5,False
801628,101745,2025-04-19 14:16:23.313862,11276.67,0,False
801629,100457,2025-09-02 14:16:23.313863,3672.43,0,False
801630,100237,2025-12-13 14:16:23.313864,15653.92,0,False
801631,101885,2025-07-27 14:16:23.313865,18235.83,5,False
801632,100450,2025-08-03 14:16:23.313867,6640.09,5,False
801633,100895,2025-03-12 14:16:23.313868,15969.96,10,False
801634,101137,2025-07-05 14:16:23.313869,2292.94,30,True
801635,100491,2025-08-04 14:16:23.313870,5310.74,0,False
801636,101332,2025-08-12 14:16:23.313871,9506.47,10,False
801637,100448,2025-10-14 14:16:23.313872,8034.94,15,False
801638,101181,2025-03-04 14:16:23.313873,12582.7,0,False
801639,101004,2025-08-12 14:16:23.313874,11478.21,30,True
801640,101857,2025-06-04 14:16:23.313875,2201.8,0,False
801641,101422,2025-09-27 14:16:23.313876,3068.04,10,False
801642,100638,2025-03-01 14:16:23.313877,1508.38,0,False
801643,100202,2025-09-25 14:16:23.313879,19075.83,0,False
801644,101759,2025-07-19 14:16:23.313880,13084.21,0,False
801645,100581,2025-06-12 14:16:23.313881,17183.9,0,False
801646,101477,2025-05-21 14:16:23.313882,11054.65,0,False
801647,100859,2025-11-20 14:16:23.313883,4279.84,0,False
801648,100119,2025-10-19 14:16:23.313884,12718.72,30,True
801649,101976,2025-09-15 14:16:23.313885,10354.11,0,False
801650,100664,2025-01-17 14:16:23.313886,8459.75,5,False
801651,101558,2025-08-26 14:16:23.313887,7750.2,0,False
801652,101675,2025-01-23 14:16:23.313889,13176.49,0,False
801653,100943,2025-08-16 14:16:23.313890,12546.35,0,False
801654,100623,2025-11-09 14:16:23.313891,3455.54,0,False
801655,101673,2025-04-05 14:16:23.313892,16416.33,15,False
801656,100912,2025-12-05 14:16:23.313893,12903.78,5,False
801657,100179,2025-05-04 14:16:23.313895,10948.27,10,False
801658,100630,2025-06-07 14:16:23.313896,15103.89,0,False
801659,100641,2025-11-06 14:16:23.313897,3496.49,0,False
801660,100699,2025-06-16 14:16:23.313898,18434.47,0,False
801661,100952,2025-11-13 14:16:23.313899,5776.45,30,True
801662,101535,2025-11-11 14:16:23.313900,5623.77,0,False
801663,100492,2025-10-04 14:16:23.313901,16390.6,5,False
801664,101616,2025-04-12 14:16:23.313902,7012.83,30,True
801665,101736,2025-08-13 14:16:23.313903,16698.81,15,False
801666,100942,2025-11-28 14:16:23.313904,6896.19,15,False
801667,101350,2025-05-16 14:16:23.313905,11238.42,30,True
801668,100396,2025-04-15 14:16:23.313906,5001.48,0,False
801669,101609,2025-05-24 14:16:23.313907,14764.65,30,True
801670,101535,2025-07-20 14:16:23.313908,3755.35,10,False
801671,100789,2025-02-08 14:16:23.313909,18038.91,10,False
801672,101661,2025-07-05 14:16:23.313910,7747.15,30,True
801673,101691,2025-02-18 14:16:23.313911,9695.7,5,False
801674,101206,2025-09-01 14:16:23.313913,968.43,10,False
801675,101969,2025-01-03 14:16:23.313914,19527.9,0,False
801676,101129,2025-08-12 14:16:23.313915,16356.92,0,False
801677,101915,2025-07-13 14:16:23.313916,9216.67,15,False
801678,101521,2025-01-03 14:16:23.313917,18445.1,5,False
801679,100333,2025-04-26 14:16:23.313918,18655.66,10,False
801680,100658,2025-08-18 14:16:23.313919,10894.52,30,True
801681,101397,2025-02-22 14:16:23.313920,5060.09,15,False
801682,100000,2025-04-29 14:16:23.313921,9998.65,5,False
801683,101498,2025-09-27 14:16:23.313922,6833.57,5,False
801684,100451,2025-10-15 14:16:23.313923,9235.72,0,False
801685,100183,2025-12-12 14:16:23.313924,18272.14,0,False
801686,101111,2024-12-31 14:16:23.313925,5995.77,5,False
801687,101933,2025-03-06 14:16:23.313926,16859.85,15,False
801688,100703,2025-05-28 14:16:23.313928,18738.37,0,False
801689,101508,2025-09-22 14:16:23.313929,16198.53,10,False
801690,101622,2025-07-14 14:16:23.313930,10781.44,5,False
801691,100580,2025-09-12 14:16:23.313931,11497.56,0,False
801692,100339,2024-12-24 14:16:23.313932,16482.88,10,False
801693,100917,2025-05-12 14:16:23.313933,1367.77,0,False
801694,100621,2025-05-22 14:16:23.313934,14850.63,30,True
801695,101919,2025-09-01 14:16:23.313935,10812.92,0,False
801696,101895,2025-05-18 14:16:23.313936,8244.18,15,False
801697,100171,2025-07-23 14:16:23.313938,15455.09,30,True
801698,100377,2025-05-24 14:16:23.313939,5691.82,5,False
801699,100176,2025-10-21 14:16:23.313940,17962.91,0,False
801700,100610,2025-04-18 14:16:23.313941,13925.51,10,False
801701,100035,2025-10-22 14:16:23.313942,12398.03,15,False
801702,101476,2025-10-08 14:16:23.313944,10700.85,15,False
801703,100224,2025-04-02 14:16:23.313945,4648.77,30,True
801704,100855,2025-11-06 14:16:23.313946,12530.43,15,False
801705,100929,2024-12-25 14:16:23.313947,14635.82,5,False
801706,101316,2025-11-14 14:16:23.313948,727.95,0,False
801707,101496,2025-03-19 14:16:23.313949,7645.17,0,False
801708,101276,2024-12-30 14:16:23.313950,16733.05,0,False
801709,101074,2025-06-08 14:16:23.313951,12828.11,10,False
801710,101316,2025-07-29 14:16:23.313952,12497.77,5,False
801711,100152,2025-03-26 14:16:23.313954,4957.95,15,False
801712,101877,2025-08-19 14:16:23.313955,12825.73,0,False
801713,100748,2025-04-08 14:16:23.313956,15829.93,10,False
801714,101284,2025-04-09 14:16:23.313957,8334.25,30,True
801715,101671,2025-03-29 14:16:23.313958,4050.8,0,False
801716,100765,2025-02-05 14:16:23.313959,2006.85,15,False
801717,100820,2025-02-23 14:16:23.313960,10361.07,0,False
801718,100104,2025-07-27 14:16:23.313961,13835.24,5,False
801719,100366,2025-04-11 14:16:23.313963,3671.47,5,False
801720,101306,2025-07-04 14:16:23.313964,8718.15,0,False
801721,101340,2025-09-08 14:16:23.313968,11588.54,0,False
801722,101506,2025-01-01 14:16:23.313970,3539.24,0,False
801723,100832,2025-11-06 14:16:23.313972,5762.85,0,False
801724,101107,2025-09-13 14:16:23.313974,12364.06,15,False
801725,101734,2025-03-07 14:16:23.313976,14637.97,30,True
801726,101023,2025-06-23 14:16:23.313978,12901.87,0,False
801727,101068,2025-04-20 14:16:23.313981,14415.87,0,False
801728,101410,2025-05-05 14:16:23.313983,11839.34,0,False
801729,101212,2025-02-20 14:16:23.313985,16798.74,0,False
801730,100489,2025-03-06 14:16:23.313988,16621.35,30,True
801731,100049,2025-11-02 14:16:23.313990,16026.83,0,False
801732,100815,2025-11-02 14:16:23.313992,11721.43,0,False
801733,100200,2025-05-07 14:16:23.313994,19885.54,0,False
801734,100174,2025-12-13 14:16:23.313996,1262.68,0,False
801735,100141,2025-03-27 14:16:23.313998,4315.24,0,False
801736,101298,2025-08-30 14:16:23.314006,16273.11,0,False
801737,100189,2025-04-19 14:16:23.314010,16612.7,15,False
801738,101157,2025-07-20 14:16:23.314011,16465.68,0,False
801739,101926,2025-12-11 14:16:23.314012,17517.92,5,False
801740,101636,2025-02-07 14:16:23.314013,8740.85,0,False
801741,100857,2025-02-18 14:16:23.314014,18670.75,0,False
801742,100780,2025-01-04 14:16:23.314015,4578.82,30,True
801743,100868,2025-03-16 14:16:23.314016,18770.5,15,False
801744,101837,2025-07-12 14:16:23.314018,11355.23,10,False
801745,101568,2025-07-16 14:16:23.314019,3695.74,5,False
801746,101651,2025-10-07 14:16:23.314020,14853.5,0,False
801747,101120,2025-08-03 14:16:23.314021,6269.65,5,False
801748,101064,2025-08-01 14:16:23.314022,4798.92,0,False
801749,100328,2025-07-21 14:16:23.314023,3855.47,0,False
801750,101742,2024-12-23 14:16:23.314024,1073.4,10,False
801751,100964,2025-01-06 14:16:23.314025,15410.75,0,False
801752,101524,2025-10-29 14:16:23.314026,9986.83,15,False
801753,101564,2025-09-08 14:16:23.314027,19585.28,0,False
801754,101396,2025-07-03 14:16:23.314029,9065.8,15,False
801755,101534,2025-10-13 14:16:23.314030,16945.34,15,False
801756,100774,2025-04-20 14:16:23.314031,19377.85,30,True
801757,100094,2025-07-24 14:16:23.314032,938.01,0,False
801758,100693,2025-04-20 14:16:23.314033,2553.72,15,False
801759,100481,2025-08-24 14:16:23.314034,7283.34,10,False
801760,100010,2025-03-21 14:16:23.314035,17467.27,0,False
801761,101577,2025-08-08 14:16:23.314036,16840.03,10,False
801762,101490,2025-02-16 14:16:23.314037,7651.33,0,False
801763,100772,2025-11-10 14:16:23.314038,4398.13,30,True
801764,100470,2025-08-05 14:16:23.314039,16145.26,5,False
801765,100430,2025-06-18 14:16:23.314040,12139.83,0,False
801766,101537,2025-12-04 14:16:23.314041,1116.21,30,True
801767,101066,2025-05-28 14:16:23.314042,16182.21,0,False
801768,100003,2025-09-24 14:16:23.314043,19160.74,0,False
801769,100336,2025-04-18 14:16:23.314044,1320.7,0,False
801770,100374,2025-03-03 14:16:23.314045,6074.54,15,False
801771,101118,2025-07-22 14:16:23.314046,16479.57,30,True
801772,101470,2025-08-13 14:16:23.314048,11900.67,15,False
801773,101594,2025-02-02 14:16:23.314049,19792.45,0,False
801774,100029,2025-02-23 14:16:23.314050,18352.31,10,False
801775,100897,2025-10-08 14:16:23.314051,3976.3,30,True
801776,101111,2025-09-24 14:16:23.314052,13643.55,0,False
801777,100841,2025-08-02 14:16:23.314053,13239.1,30,True
801778,100219,2025-03-16 14:16:23.314054,2661.72,0,False
801779,100127,2025-08-27 14:16:23.314055,2245.62,15,False
801780,101194,2025-10-16 14:16:23.314056,11604.16,5,False
801781,101887,2025-09-20 14:16:23.314058,8357.98,30,True
801782,100224,2025-10-02 14:16:23.314059,11136.2,15,False
801783,101297,2025-08-21 14:16:23.314060,5157.15,0,False
801784,100407,2025-02-15 14:16:23.314061,11354.93,0,False
801785,100676,2025-03-10 14:16:23.314062,7976.21,0,False
801786,100157,2025-05-03 14:16:23.314063,17806.98,0,False
801787,100708,2025-08-04 14:16:23.314064,6468.69,0,False
801788,101850,2025-08-17 14:16:23.314065,17481.27,0,False
801789,100406,2025-06-02 14:16:23.314069,8104.85,10,False
801790,100029,2025-11-18 14:16:23.314088,11774.23,10,False
801791,100195,2025-11-30 14:16:23.314089,6084.35,15,False
801792,101192,2025-11-25 14:16:23.314090,16277.23,0,False
801793,100818,2025-11-10 14:16:23.314091,16951.11,0,False
801794,100343,2025-04-25 14:16:23.314092,16276.48,10,False
801795,100578,2025-04-14 14:16:23.314093,12976.81,10,False
801796,101422,2024-12-22 14:16:23.314094,6443.29,5,False
801797,100183,2025-11-18 14:16:23.314096,12911.52,10,False
801798,101773,2025-08-21 14:16:23.314097,19210.48,0,False
801799,100511,2025-03-07 14:16:23.314098,13143.51,5,False
801800,100960,2025-10-05 14:16:23.314099,19149.66,5,False
801801,101225,2025-10-08 14:16:23.314100,6439.32,30,True
801802,100620,2025-03-20 14:16:23.314101,16997.02,15,False
801803,100217,2025-01-27 14:16:23.314102,14510.14,30,True
801804,101974,2024-12-21 14:16:23.314103,16474.48,0,False
801805,101099,2025-05-19 14:16:23.314105,14359.88,0,False
801806,100320,2025-01-17 14:16:23.314106,9867.08,30,True
801807,100001,2025-07-30 14:16:23.314107,13888.21,0,False
801808,101546,2025-04-24 14:16:23.314108,18675.75,10,False
801809,101611,2025-12-11 14:16:23.314109,8642.05,15,False
801810,101115,2025-05-16 14:16:23.314110,19059.03,0,False
801811,101632,2025-10-11 14:16:23.314111,1463.3,0,False
801812,101193,2025-02-05 14:16:23.314112,776.37,0,False
801813,100770,2025-09-04 14:16:23.314113,10129.16,10,False
801814,101832,2025-11-13 14:16:23.314114,17046.0,0,False
801815,101328,2025-11-19 14:16:23.314115,5332.79,0,False
801816,100594,2024-12-27 14:16:23.314117,14021.77,15,False
801817,100081,2025-08-21 14:16:23.314118,11164.65,0,False
801818,101316,2025-11-14 14:16:23.314119,6170.5,15,False
801819,101371,2025-04-02 14:16:23.314120,6072.97,5,False
801820,100222,2025-01-30 14:16:23.314121,1928.89,5,False
801821,100774,2025-01-02 14:16:23.314122,10956.17,5,False
801822,100878,2025-02-08 14:16:23.314124,9277.75,0,False
801823,101061,2025-01-03 14:16:23.314125,6143.75,0,False
801824,100441,2025-08-08 14:16:23.314126,19423.43,0,False
801825,101156,2025-01-11 14:16:23.314127,16460.26,5,False
801826,100572,2025-05-31 14:16:23.314128,10736.54,0,False
801827,100594,2025-08-27 14:16:23.314129,10673.23,10,False
801828,101228,2025-09-12 14:16:23.314130,4275.43,0,False
801829,100934,2025-02-10 14:16:23.314131,13157.98,30,True
801830,100027,2025-12-12 14:16:23.314132,19095.89,15,False
801831,100184,2025-11-19 14:16:23.314133,18016.65,10,False
801832,101153,2025-01-16 14:16:23.314135,2153.04,15,False
801833,100069,2024-12-27 14:16:23.314136,1535.4,5,False
801834,100718,2025-07-06 14:16:23.314137,19244.28,0,False
801835,100667,2025-11-11 14:16:23.314139,4398.16,10,False
801836,100548,2025-10-16 14:16:23.314140,11233.07,0,False
801837,100216,2025-04-23 14:16:23.314141,1956.84,0,False
801838,101911,2025-04-12 14:16:23.314142,16944.3,15,False
801839,100607,2025-06-16 14:16:23.314143,2798.36,30,True
801840,101272,2025-04-15 14:16:23.314144,13053.26,30,True
801841,100694,2025-11-08 14:16:23.314145,1604.25,0,False
801842,100612,2025-10-15 14:16:23.314146,3555.1,5,False
801843,100739,2025-05-09 14:16:23.314147,10486.75,0,False
801844,100471,2025-08-18 14:16:23.314148,1390.86,15,False
801845,101361,2025-08-09 14:16:23.314149,4314.45,0,False
801846,100384,2025-02-22 14:16:23.314150,3155.36,30,True
801847,100002,2025-08-15 14:16:23.314151,1291.21,15,False
801848,100582,2025-11-23 14:16:23.314153,19434.44,0,False
801849,100096,2025-02-10 14:16:23.314154,9278.24,15,False
801850,100596,2024-12-21 14:16:23.314155,17249.25,15,False
801851,101933,2025-11-12 14:16:23.314156,7485.34,30,True
801852,100750,2025-09-01 14:16:23.314157,1330.54,0,False
801853,100687,2025-06-15 14:16:23.314158,14065.25,10,False
801854,101828,2025-09-06 14:16:23.314159,1255.71,30,True
801855,100642,2025-11-29 14:16:23.314160,11279.25,15,False
801856,101530,2025-06-14 14:16:23.314161,3212.68,10,False
801857,100688,2025-04-28 14:16:23.314162,13580.93,15,False
801858,100612,2025-09-15 14:16:23.314163,17907.73,30,True
801859,101463,2025-05-01 14:16:23.314164,19137.39,15,False
801860,101752,2024-12-28 14:16:23.314165,10791.64,10,False
801861,100699,2025-08-12 14:16:23.314167,10887.72,10,False
801862,101269,2025-02-06 14:16:23.314168,1246.44,30,True
801863,100352,2025-02-17 14:16:23.314169,15512.58,30,True
801864,101021,2025-04-03 14:16:23.314170,19146.06,30,True
801865,101292,2025-01-04 14:16:23.314171,9045.57,15,False
801866,101918,2025-04-20 14:16:23.314172,15977.0,10,False
801867,100180,2025-08-25 14:16:23.314173,16050.4,0,False
801868,101841,2025-07-19 14:16:23.314174,15821.17,0,False
801869,100476,2025-08-24 14:16:23.314176,15294.28,10,False
801870,101426,2025-03-31 14:16:23.314177,4694.39,10,False
801871,100665,2025-04-13 14:16:23.314178,15152.78,0,False
801872,101204,2025-06-11 14:16:23.314180,3315.71,30,True
801873,101080,2025-05-11 14:16:23.314184,14393.81,0,False
801874,100421,2025-04-06 14:16:23.314186,569.01,15,False
801875,100904,2025-03-01 14:16:23.314188,18417.09,30,True
801876,101069,2025-03-08 14:16:23.314190,16634.08,10,False
801877,100861,2025-07-30 14:16:23.314192,13817.79,15,False
801878,100085,2025-07-28 14:16:23.314194,2342.12,15,False
801879,100746,2025-03-04 14:16:23.314196,16587.28,30,True
801880,101411,2025-04-11 14:16:23.314198,17565.89,0,False
801881,101990,2025-01-07 14:16:23.314199,13915.76,10,False
801882,100892,2025-07-27 14:16:23.314202,19529.79,0,False
801883,100593,2025-09-24 14:16:23.314204,2311.15,15,False
801884,100177,2025-06-21 14:16:23.314206,14318.67,5,False
801885,101861,2025-09-08 14:16:23.314208,10733.52,10,False
801886,101116,2025-04-25 14:16:23.314210,3339.32,10,False
801887,101924,2025-01-15 14:16:23.314212,13339.08,15,False
801888,101733,2025-05-27 14:16:23.314214,16090.8,15,False
801889,101185,2025-03-03 14:16:23.314216,3712.59,15,False
801890,101249,2025-08-13 14:16:23.314218,15973.07,0,False
801891,100192,2024-12-22 14:16:23.314219,2312.93,30,True
801892,101169,2025-03-15 14:16:23.314220,12032.3,0,False
801893,101277,2025-02-14 14:16:23.314221,16070.17,30,True
801894,100794,2025-04-02 14:16:23.314222,3346.16,15,False
801895,101545,2025-04-09 14:16:23.314223,11644.62,15,False
801896,100486,2025-06-24 14:16:23.314224,8785.13,15,False
801897,100641,2025-04-23 14:16:23.314226,12341.87,0,False
801898,100466,2025-07-04 14:16:23.314227,8772.32,0,False
801899,100444,2025-05-17 14:16:23.314228,5392.78,0,False
801900,100885,2025-05-27 14:16:23.314229,5449.31,10,False
801901,101429,2025-06-01 14:16:23.314230,17361.65,10,False
801902,101929,2025-12-17 14:16:23.314231,3550.86,15,False
801903,101338,2025-07-02 14:16:23.314232,2900.73,5,False
801904,100888,2025-03-20 14:16:23.314233,2393.04,5,False
801905,100090,2025-03-29 14:16:23.314235,1946.02,0,False
801906,101419,2025-10-12 14:16:23.314236,782.6,15,False
801907,100062,2025-01-03 14:16:23.314237,3627.91,15,False
801908,100014,2025-08-22 14:16:23.314238,4258.18,10,False
801909,101777,2025-09-23 14:16:23.314239,5759.62,0,False
801910,101982,2025-04-27 14:16:23.314240,2918.77,0,False
801911,101014,2025-01-30 14:16:23.314241,2336.04,5,False
801912,101728,2025-04-04 14:16:23.314242,11058.8,0,False
801913,101445,2025-12-01 14:16:23.314243,14514.39,0,False
801914,101896,2025-10-06 14:16:23.314244,12788.65,15,False
801915,101239,2025-07-10 14:16:23.314246,11355.77,0,False
801916,101797,2025-05-11 14:16:23.314247,9090.99,0,False
801917,100732,2025-06-19 14:16:23.314248,12862.61,0,False
801918,101157,2024-12-19 14:16:23.314249,18086.4,0,False
801919,100293,2025-04-13 14:16:23.314250,12734.66,0,False
801920,100815,2025-09-02 14:16:23.314251,1686.79,0,False
801921,101550,2025-09-08 14:16:23.314252,11623.17,10,False
801922,101351,2025-02-20 14:16:23.314253,10722.18,15,False
801923,101564,2025-04-05 14:16:23.314254,9314.45,0,False
801924,100257,2025-01-16 14:16:23.314255,11591.51,5,False
801925,101866,2025-02-14 14:16:23.314256,13616.04,15,False
801926,100712,2025-03-15 14:16:23.314258,1226.57,10,False
801927,101935,2025-07-09 14:16:23.314259,9863.92,0,False
801928,101465,2025-01-19 14:16:23.314260,16435.95,5,False
801929,101623,2025-10-30 14:16:23.314261,10850.16,0,False
801930,100161,2025-02-16 14:16:23.314263,1823.23,15,False
801931,101021,2025-07-01 14:16:23.314266,15613.86,0,False
801932,100426,2025-09-17 14:16:23.314268,18855.97,0,False
801933,100023,2025-03-24 14:16:23.314270,17110.96,0,False
801934,101264,2025-05-02 14:16:23.314272,7570.09,0,False
801935,100997,2025-01-02 14:16:23.314274,10929.06,0,False
801936,101125,2025-04-12 14:16:23.314276,12030.59,0,False
801937,101304,2025-05-04 14:16:23.314278,14458.07,5,False
801938,101448,2025-06-05 14:16:23.314280,13488.34,15,False
801939,100628,2025-07-29 14:16:23.314282,4381.89,30,True
801940,100544,2025-06-17 14:16:23.314284,16939.25,0,False
801941,101899,2025-05-17 14:16:23.314287,17059.06,0,False
801942,101789,2025-10-10 14:16:23.314288,8384.86,30,True
801943,100298,2025-11-02 14:16:23.314289,3052.84,30,True
801944,101040,2025-12-03 14:16:23.314290,12367.05,10,False
801945,101030,2025-01-09 14:16:23.314291,7466.57,0,False
801946,100954,2025-08-04 14:16:23.314293,14957.12,0,False
801947,101562,2025-08-18 14:16:23.314295,6655.31,0,False
801948,100547,2025-06-17 14:16:23.314296,5628.49,0,False
801949,101426,2025-03-26 14:16:23.314297,17420.35,10,False
801950,100270,2025-06-02 14:16:23.314298,12508.5,30,True
