transaction_id,customer_id,transaction_date,transaction_category,transaction_amount,high_value_txn_flag,year_month
902328,101072,2025-12-09 14:16:23.260243,online shopping,507.25,False,2025-12
902329,101541,2025-11-28 14:16:23.260244,groceries,874.37,False,2025-11
902330,101652,2025-07-22 14:16:23.260245,fuel,4014.69,False,2025-07
902331,101141,2025-12-01 14:16:23.260246,entertainment,978.82,False,2025-12
902332,101476,2025-12-06 14:16:23.260247,fuel,3241.05,False,2025-12
902333,100774,2025-09-27 14:16:23.260248,electronics,1037.46,False,2025-09
902334,101888,2025-10-12 14:16:23.260249,travel,1590.69,False,2025-10
902335,100972,2025-08-07 14:16:23.260250,groceries,7716.6,False,2025-08
902336,101970,2025-10-26 14:16:23.260251,entertainment,2428.55,False,2025-10
902337,101909,2025-05-26 14:16:23.260252,entertainment,3209.22,False,2025-05
902338,101664,2025-04-29 14:16:23.260253,utilities,734.4,False,2025-04
902339,100396,2025-10-25 14:16:23.260254,groceries,493.48,False,2025-10
902340,100682,2025-10-11 14:16:23.260256,electronics,1865.63,False,2025-10
902341,101050,2025-03-02 14:16:23.260257,entertainment,6767.89,False,2025-03
902342,100710,2025-01-08 14:16:23.260258,utilities,964.79,False,2025-01
902343,101395,2025-07-02 14:16:23.260259,fuel,3402.17,False,2025-07
902344,101922,2025-07-10 14:16:23.260260,groceries,7197.67,False,2025-07
902345,101849,2025-12-03 14:16:23.260261,groceries,9535.18,False,2025-12
902346,101880,2025-06-10 14:16:23.260262,groceries,17785.73,True,2025-06
902347,101120,2025-12-03 14:16:23.260263,groceries,5038.3,False,2025-12
902348,100528,2025-03-06 14:16:23.260264,dining,272.9,False,2025-03
902349,100684,2024-12-20 14:16:23.260265,groceries,7180.36,False,2024-12
902350,101997,2025-12-08 14:16:23.260266,entertainment,7589.32,False,2025-12
902351,100612,2025-10-22 14:16:23.260267,online shopping,2851.88,False,2025-10
902352,100185,2025-06-02 14:16:23.260269,fuel,244.34,False,2025-06
902353,100695,2025-07-10 14:16:23.260270,electronics,2266.37,False,2025-07
902354,101973,2025-03-30 14:16:23.260271,entertainment,828.13,False,2025-03
902355,100214,2025-04-09 14:16:23.260272,online shopping,2042.56,False,2025-04
902356,101274,2025-08-21 14:16:23.260273,online shopping,4507.34,False,2025-08
902357,100215,2025-09-29 14:16:23.260274,utilities,3854.44,False,2025-09
902358,100028,2025-08-16 14:16:23.260275,electronics,5299.32,False,2025-08
902359,100101,2025-02-08 14:16:23.260276,travel,2265.42,False,2025-02
902360,100122,2025-10-07 14:16:23.260277,travel,2502.39,False,2025-10
902361,100053,2025-07-03 14:16:23.260278,electronics,9604.1,False,2025-07
902362,101306,2025-03-09 14:16:23.260279,dining,3491.1,False,2025-03
902363,101637,2025-11-12 14:16:23.260280,electronics,4817.77,False,2025-11
902364,101140,2025-02-09 14:16:23.260281,entertainment,3822.65,False,2025-02
902365,100615,2025-06-26 14:16:23.260282,electronics,3580.5,False,2025-06
902366,100556,2025-06-02 14:16:23.260284,dining,8568.34,False,2025-06
902367,100113,2025-08-24 14:16:23.260285,dining,1542.84,False,2025-08
902368,100854,2025-02-06 14:16:23.260286,groceries,1953.26,False,2025-02
902369,101566,2025-05-12 14:16:23.260287,groceries,1671.72,False,2025-05
902370,100675,2025-10-13 14:16:23.260288,dining,5071.53,False,2025-10
902371,100976,2025-03-28 14:16:23.260289,dining,7098.48,False,2025-03
902372,100700,2025-08-06 14:16:23.260290,entertainment,1548.37,False,2025-08
902373,101316,2025-08-21 14:16:23.260291,dining,537.45,False,2025-08
902374,101218,2025-08-18 14:16:23.260292,utilities,2385.0,False,2025-08
902375,100291,2025-01-31 14:16:23.260293,groceries,14545.7,False,2025-01
902376,101910,2025-09-22 14:16:23.260294,utilities,797.15,False,2025-09
902377,100260,2025-03-04 14:16:23.260295,fuel,2105.19,False,2025-03
902378,101965,2025-08-03 14:16:23.260297,entertainment,1108.14,False,2025-08
902379,101230,2025-10-26 14:16:23.260298,groceries,8959.26,False,2025-10
902380,100563,2025-05-27 14:16:23.260299,groceries,2801.92,False,2025-05
902381,100048,2025-01-04 14:16:23.260300,travel,3025.8,False,2025-01
902382,101029,2025-10-28 14:16:23.260301,entertainment,29.03,False,2025-10
902383,100378,2025-01-25 14:16:23.260302,groceries,3702.29,False,2025-01
902384,101417,2025-11-08 14:16:23.260303,entertainment,1280.27,False,2025-11
902385,101909,2025-04-12 14:16:23.260304,electronics,2521.21,False,2025-04
902386,100223,2025-05-14 14:16:23.260305,electronics,2650.54,False,2025-05
902387,101046,2025-06-22 14:16:23.260306,entertainment,3139.63,False,2025-06
902388,101007,2025-11-09 14:16:23.260307,groceries,6071.3,False,2025-11
902389,100656,2025-06-18 14:16:23.260308,electronics,1243.04,False,2025-06
902390,100109,2025-05-08 14:16:23.260309,entertainment,1035.76,False,2025-05
902391,100723,2025-07-07 14:16:23.260310,groceries,5560.45,False,2025-07
902392,101835,2025-04-28 14:16:23.260311,electronics,4439.4,False,2025-04
902393,100552,2025-06-08 14:16:23.260313,travel,894.9,False,2025-06
902394,101422,2025-09-24 14:16:23.260314,travel,2.93,False,2025-09
902395,101195,2025-04-19 14:16:23.260315,fuel,3837.48,False,2025-04
902396,101005,2025-06-28 14:16:23.260316,travel,598.5,False,2025-06
902397,100697,2025-11-11 14:16:23.260317,utilities,11012.64,False,2025-11
902398,100725,2025-09-22 14:16:23.260318,entertainment,3245.8,False,2025-09
902399,100305,2025-08-11 14:16:23.260319,entertainment,6631.81,False,2025-08
902400,101587,2025-06-07 14:16:23.260320,entertainment,5732.82,False,2025-06
902401,101605,2025-02-02 14:16:23.260321,groceries,2855.96,False,2025-02
902402,101731,2025-11-05 14:16:23.260322,utilities,2019.07,False,2025-11
902403,100958,2024-12-27 14:16:23.260323,fuel,2403.68,False,2024-12
902404,100953,2025-07-12 14:16:23.260324,groceries,5685.73,False,2025-07
902405,101174,2025-09-04 14:16:23.260325,dining,3580.16,False,2025-09
902406,101451,2025-05-03 14:16:23.260327,electronics,806.1,False,2025-05
902407,100620,2025-05-15 14:16:23.260328,groceries,3289.85,False,2025-05
902408,101490,2025-03-29 14:16:23.260329,dining,1815.22,False,2025-03
902409,100629,2025-10-30 14:16:23.260330,dining,221.4,False,2025-10
902410,100876,2024-12-31 14:16:23.260331,entertainment,1680.3,False,2024-12
902411,101630,2025-08-17 14:16:23.260332,entertainment,903.89,False,2025-08
902412,101791,2025-02-18 14:16:23.260333,groceries,6383.21,False,2025-02
902413,100555,2025-11-23 14:16:23.260334,groceries,388.26,False,2025-11
902414,101971,2025-08-09 14:16:23.260335,entertainment,1565.42,False,2025-08
902415,100066,2025-05-08 14:16:23.260336,dining,4161.7,False,2025-05
902416,101179,2025-09-10 14:16:23.260337,dining,7968.94,False,2025-09
902417,100834,2024-12-31 14:16:23.260338,electronics,1429.56,False,2024-12
902418,100205,2025-03-03 14:16:23.260340,fuel,3263.81,False,2025-03
902419,100785,2025-06-04 14:16:23.260344,groceries,1637.46,False,2025-06
902420,100154,2025-08-31 14:16:23.260346,electronics,793.63,False,2025-08
902421,101714,2025-01-04 14:16:23.260348,utilities,1379.37,False,2025-01
902422,101532,2025-05-12 14:16:23.260350,groceries,3536.16,False,2025-05
902423,101595,2025-03-29 14:16:23.260352,entertainment,4409.92,False,2025-03
902424,101097,2025-05-24 14:16:23.260354,fuel,1620.49,False,2025-05
902425,101072,2025-02-02 14:16:23.260356,entertainment,579.26,False,2025-02
902426,100782,2025-09-27 14:16:23.260358,utilities,526.08,False,2025-09
902427,101490,2025-11-23 14:16:23.260359,fuel,5861.05,False,2025-11
902428,100584,2025-06-15 14:16:23.260361,electronics,3707.27,False,2025-06
902429,100707,2025-12-10 14:16:23.260363,utilities,4557.23,False,2025-12
902430,101934,2025-08-16 14:16:23.260365,travel,2344.75,False,2025-08
902431,100178,2025-07-22 14:16:23.260367,fuel,2139.32,False,2025-07
902432,101071,2025-09-11 14:16:23.260369,online shopping,830.13,False,2025-09
902433,101095,2025-05-16 14:16:23.260371,groceries,645.16,False,2025-05
902434,100112,2025-09-08 14:16:23.260373,online shopping,584.97,False,2025-09
902435,100756,2025-05-14 14:16:23.260376,dining,16807.83,False,2025-05
902436,100896,2025-04-03 14:16:23.260377,groceries,6019.18,False,2025-04
902437,101926,2024-12-27 14:16:23.260379,electronics,3443.46,False,2024-12
902438,100820,2025-12-07 14:16:23.260380,groceries,844.59,False,2025-12
902439,100158,2025-10-20 14:16:23.260381,entertainment,1441.91,False,2025-10
902440,100785,2025-04-12 14:16:23.260382,fuel,1511.97,False,2025-04
902441,101803,2025-07-31 14:16:23.260383,entertainment,2273.12,False,2025-07
902442,101839,2025-01-17 14:16:23.260386,entertainment,1918.62,False,2025-01
902443,101053,2025-11-10 14:16:23.260387,travel,9521.48,False,2025-11
902444,101120,2025-08-18 14:16:23.260388,online shopping,4465.52,False,2025-08
902445,100250,2025-10-14 14:16:23.260389,entertainment,297.19,False,2025-10
902446,101542,2025-07-25 14:16:23.260390,utilities,1561.77,False,2025-07
902447,101115,2025-02-19 14:16:23.260391,dining,499.36,False,2025-02
902448,100112,2025-08-15 14:16:23.260393,travel,1146.63,False,2025-08
902449,100258,2025-02-09 14:16:23.260394,fuel,11170.52,False,2025-02
902450,100106,2025-06-10 14:16:23.260395,groceries,4275.86,False,2025-06
902451,100574,2025-03-30 14:16:23.260396,groceries,27.59,False,2025-03
902452,101413,2024-12-22 14:16:23.260399,groceries,1395.73,False,2024-12
902453,100990,2025-02-25 14:16:23.260403,groceries,2021.26,False,2025-02
902454,101381,2025-06-19 14:16:23.260405,groceries,3228.97,False,2025-06
902455,101806,2025-07-12 14:16:23.260407,dining,2424.1,False,2025-07
902456,101222,2024-12-30 14:16:23.260409,dining,253.14,False,2024-12
902457,100426,2025-02-13 14:16:23.260411,entertainment,2536.58,False,2025-02
902458,101501,2025-03-06 14:16:23.260413,groceries,488.46,False,2025-03
902459,100858,2025-07-09 14:16:23.260415,groceries,2563.06,False,2025-07
902460,101872,2025-03-30 14:16:23.260417,dining,988.59,False,2025-03
902461,101526,2025-05-15 14:16:23.260419,travel,544.98,False,2025-05
902462,101681,2025-06-20 14:16:23.260421,entertainment,1188.49,False,2025-06
902463,100917,2025-09-18 14:16:23.260423,electronics,367.29,False,2025-09
902464,101596,2025-12-01 14:16:23.260425,entertainment,1169.18,False,2025-12
902465,101143,2025-08-15 14:16:23.260427,groceries,7059.15,False,2025-08
902466,101596,2025-04-02 14:16:23.260429,online shopping,1284.4,False,2025-04
902467,101332,2024-12-28 14:16:23.260431,entertainment,2223.54,False,2024-12
902468,101561,2025-05-18 14:16:23.260433,groceries,2567.5,False,2025-05
902469,100626,2025-04-23 14:16:23.260435,dining,687.29,False,2025-04
902470,100474,2025-06-21 14:16:23.260438,dining,2040.54,False,2025-06
902471,100551,2025-06-29 14:16:23.260439,groceries,6710.18,False,2025-06
902472,100343,2025-07-28 14:16:23.260440,groceries,293.84,False,2025-07
902473,100627,2025-02-04 14:16:23.260441,online shopping,8965.64,False,2025-02
902474,100135,2025-04-18 14:16:23.260442,groceries,7170.88,False,2025-04
902475,100276,2025-04-30 14:16:23.260443,groceries,6778.66,False,2025-04
902476,101834,2025-06-29 14:16:23.260444,groceries,774.63,False,2025-06
902477,101556,2025-03-16 14:16:23.260445,electronics,2317.9,False,2025-03
902478,101922,2025-10-02 14:16:23.260446,travel,3351.31,False,2025-10
902479,100030,2025-02-18 14:16:23.260448,groceries,368.57,False,2025-02
902480,100246,2025-01-21 14:16:23.260449,online shopping,2848.43,False,2025-01
902481,100410,2025-10-30 14:16:23.260450,travel,6414.98,False,2025-10
902482,100026,2025-04-14 14:16:23.260451,dining,9651.48,False,2025-04
902483,100072,2025-03-10 14:16:23.260452,entertainment,1141.65,False,2025-03
902484,101976,2025-03-06 14:16:23.260453,fuel,1192.51,False,2025-03
902485,101120,2025-11-16 14:16:23.260454,groceries,1104.99,False,2025-11
902486,100672,2025-07-13 14:16:23.260455,groceries,583.05,False,2025-07
902487,101369,2025-11-30 14:16:23.260456,online shopping,1971.8,False,2025-11
902488,100475,2025-10-16 14:16:23.260458,groceries,5371.27,False,2025-10
902489,101323,2025-08-12 14:16:23.260459,groceries,4357.86,False,2025-08
902490,101322,2025-12-02 14:16:23.260460,utilities,8070.24,False,2025-12
902491,100286,2025-07-08 14:16:23.260461,fuel,1538.79,False,2025-07
902492,101908,2025-04-11 14:16:23.260462,dining,2972.01,False,2025-04
902493,101472,2025-08-03 14:16:23.260463,dining,5091.54,False,2025-08
902494,100211,2025-02-03 14:16:23.260464,fuel,7995.69,False,2025-02
902495,101099,2025-02-26 14:16:23.260465,online shopping,7188.33,False,2025-02
902496,100400,2025-06-22 14:16:23.260466,groceries,2192.6,False,2025-06
902497,100654,2025-05-03 14:16:23.260467,fuel,8307.7,False,2025-05
902498,101057,2025-06-21 14:16:23.260468,entertainment,2054.81,False,2025-06
902499,100497,2025-10-07 14:16:23.260470,dining,8159.61,False,2025-10
902500,100847,2025-02-03 14:16:23.260471,groceries,5251.58,False,2025-02
902501,101539,2025-09-26 14:16:23.260472,utilities,877.02,False,2025-09
902502,101351,2025-08-04 14:16:23.260473,online shopping,9290.83,False,2025-08
902503,100097,2025-05-14 14:16:23.260474,online shopping,971.9,False,2025-05
902504,100365,2025-08-31 14:16:23.260475,travel,8366.9,False,2025-08
902505,101752,2025-08-21 14:16:23.260476,groceries,3341.78,False,2025-08
902506,100462,2025-11-30 14:16:23.260477,utilities,3852.6,False,2025-11
902507,100027,2025-01-20 14:16:23.260478,online shopping,405.25,False,2025-01
902508,100712,2025-07-17 14:16:23.260479,groceries,238.01,False,2025-07
902509,101409,2025-12-07 14:16:23.260480,groceries,12084.57,False,2025-12
902510,100272,2025-08-02 14:16:23.260481,entertainment,1438.05,False,2025-08
902511,100825,2025-10-17 14:16:23.260482,travel,6510.98,False,2025-10
902512,101150,2025-10-08 14:16:23.260483,travel,4266.51,False,2025-10
902513,100201,2025-10-18 14:16:23.260484,dining,3243.42,False,2025-10
902514,101544,2025-08-08 14:16:23.260485,travel,4045.47,False,2025-08
902515,101310,2025-10-18 14:16:23.260486,dining,327.73,False,2025-10
902516,100449,2024-12-25 14:16:23.260488,online shopping,1860.95,False,2024-12
902517,101111,2025-03-24 14:16:23.260489,groceries,3269.49,False,2025-03
902518,101341,2025-12-06 14:16:23.260490,fuel,7075.77,False,2025-12
902519,100018,2025-11-13 14:16:23.260491,groceries,4389.59,False,2025-11
902520,101616,2025-10-28 14:16:23.260495,online shopping,1020.01,False,2025-10
902521,101130,2025-11-05 14:16:23.260497,online shopping,14681.81,False,2025-11
902522,101481,2025-05-04 14:16:23.260499,groceries,3605.43,False,2025-05
902523,100310,2025-08-29 14:16:23.260501,online shopping,2435.24,False,2025-08
902524,100411,2025-01-30 14:16:23.260503,entertainment,5321.45,False,2025-01
902525,100741,2025-12-03 14:16:23.260505,entertainment,3230.73,False,2025-12
902526,100623,2025-06-24 14:16:23.260507,groceries,4332.42,False,2025-06
902527,100731,2025-07-09 14:16:23.260509,electronics,3360.24,False,2025-07
902528,100634,2025-11-09 14:16:23.260510,dining,689.62,False,2025-11
902529,100497,2025-11-22 14:16:23.260512,online shopping,2743.48,False,2025-11
902530,100243,2025-08-28 14:16:23.260514,electronics,1164.87,False,2025-08
902531,100689,2025-10-28 14:16:23.260516,online shopping,2956.24,False,2025-10
902532,100576,2025-09-11 14:16:23.260518,groceries,469.37,False,2025-09
902533,101403,2025-07-01 14:16:23.260520,travel,923.72,False,2025-07
902534,100514,2025-10-23 14:16:23.260522,utilities,5789.11,False,2025-10
902535,100206,2025-05-11 14:16:23.260524,entertainment,1818.77,False,2025-05
902536,100947,2025-01-27 14:16:23.260532,electronics,3920.69,False,2025-01
902537,100393,2025-07-25 14:16:23.260534,electronics,2410.99,False,2025-07
902538,101044,2025-04-02 14:16:23.260536,dining,1458.0,False,2025-04
902539,101828,2025-08-11 14:16:23.260537,groceries,2392.4,False,2025-08
902540,101550,2025-10-29 14:16:23.260538,electronics,5881.39,False,2025-10
902541,101366,2025-01-12 14:16:23.260539,groceries,1157.55,False,2025-01
902542,100717,2025-01-26 14:16:23.260540,entertainment,1915.27,False,2025-01
902543,101998,2025-11-28 14:16:23.260541,electronics,792.32,False,2025-11
902544,100201,2025-06-27 14:16:23.260542,entertainment,1514.15,False,2025-06
902545,100119,2025-03-10 14:16:23.260543,groceries,7573.22,False,2025-03
902546,101672,2025-11-22 14:16:23.260544,utilities,5391.69,False,2025-11
902547,101835,2025-07-11 14:16:23.260546,electronics,1637.27,False,2025-07
902548,101830,2025-12-08 14:16:23.260547,dining,497.06,False,2025-12
902549,100388,2025-09-27 14:16:23.260548,travel,1906.36,False,2025-09
902550,101560,2025-04-06 14:16:23.260549,groceries,5170.18,False,2025-04
902551,101847,2025-09-04 14:16:23.260550,utilities,156.76,False,2025-09
902552,100233,2025-07-31 14:16:23.260551,fuel,4787.4,False,2025-07
902553,101656,2025-05-30 14:16:23.260552,electronics,3987.03,False,2025-05
902554,100601,2025-01-08 14:16:23.260553,fuel,233.92,False,2025-01
902555,101343,2025-11-24 14:16:23.260555,utilities,3533.65,False,2025-11
902556,100711,2025-11-02 14:16:23.260556,online shopping,1241.65,False,2025-11
902557,100981,2025-05-15 14:16:23.260557,groceries,683.01,False,2025-05
902558,101203,2025-10-24 14:16:23.260558,utilities,1700.79,False,2025-10
902559,100856,2025-10-01 14:16:23.260559,entertainment,804.65,False,2025-10
902560,101391,2025-07-12 14:16:23.260560,fuel,6091.52,False,2025-07
902561,100075,2025-01-08 14:16:23.260563,entertainment,4741.79,False,2025-01
902562,100648,2025-03-21 14:16:23.260564,utilities,13826.39,False,2025-03
902563,100649,2025-07-23 14:16:23.260565,fuel,2673.06,False,2025-07
902564,100495,2025-11-10 14:16:23.260566,groceries,327.03,False,2025-11
902565,101545,2025-08-29 14:16:23.260567,fuel,1604.75,False,2025-08
902566,101224,2025-12-03 14:16:23.260568,dining,6384.35,False,2025-12
902567,100829,2025-10-01 14:16:23.260569,fuel,1769.64,False,2025-10
902568,101369,2025-10-03 14:16:23.260571,groceries,2128.73,False,2025-10
902569,100482,2025-01-24 14:16:23.260572,online shopping,1858.43,False,2025-01
902570,101242,2025-03-18 14:16:23.260573,groceries,939.31,False,2025-03
902571,101083,2025-06-04 14:16:23.260574,electronics,5320.8,False,2025-06
902572,100990,2025-05-13 14:16:23.260575,travel,696.97,False,2025-05
902573,101682,2025-10-16 14:16:23.260576,groceries,1583.64,False,2025-10
902574,100618,2024-12-22 14:16:23.260577,entertainment,985.66,False,2024-12
